clip,frame_index,group_index,label_transfer,endpoints
wnba__wnba_01_1080p,360,39,court_line,"[[196,247],[604,256]]"
wnba__wnba_01_1080p,360,40,other,"[[1,313],[1,182]]"
wnba__wnba_01_1080p,360,41,other,"[[337,203],[372,185]]"
wnba__wnba_01_1080p,360,42,other,"[[23,275],[63,279]]"
wnba__wnba_01_1080p,360,43,other,"[[119,249],[587,166]]"
wnba__wnba_01_1080p,360,44,other,"[[336,240],[367,261]]"
wnba__wnba_01_1080p,360,45,other,"[[158,253],[170,219]]"
wnba__wnba_01_1080p,360,46,other,"[[359,193],[393,182]]"
wnba__wnba_01_1080p,360,47,other,"[[333,240],[368,264]]"
wnba__wnba_01_1080p,360,48,other,"[[419,382],[419,347]]"
wnba__wnba_01_1080p,360,49,other,"[[378,217],[412,212]]"
wnba__wnba_01_1080p,360,50,other,"[[33,195],[499,168]]"
wnba__wnba_01_1080p,360,51,other,"[[344,131],[378,133]]"
wnba__wnba_01_1080p,360,52,other,"[[421,348],[421,382]]"
wnba__wnba_01_1080p,360,53,other,"[[447,370],[596,344]]"
wnba__wnba_01_1080p,360,54,other,"[[553,219],[586,213]]"
wnba__wnba_01_1080p,360,55,other,"[[18,265],[414,214]]"
wnba__wnba_01_1080p,360,56,other,"[[337,132],[414,129]]"
wnba__wnba_01_1080p,360,57,other,"[[24,349],[24,382]]"
wnba__wnba_01_1080p,360,58,other,"[[615,98],[616,67]]"
wnba__wnba_01_1080p,360,59,other,"[[344,202],[372,188]]"
wnba__wnba_01_1080p,360,60,other,"[[44,352],[477,350]]"
wnba__wnba_01_1080p,360,61,other,"[[240,26],[243,56]]"
wnba__wnba_01_1080p,360,62,other,"[[249,32],[279,31]]"
wnba__wnba_01_1080p,360,63,other,"[[355,257],[382,270]]"
wnba__wnba_01_1080p,360,64,other,"[[253,49],[282,48]]"
wnba__wnba_01_1080p,360,65,other,"[[568,213],[597,211]]"
wnba__wnba_01_1080p,360,66,other,"[[463,203],[492,203]]"
wnba__wnba_01_1080p,360,67,other,"[[604,152],[616,177]]"
wnba__wnba_01_1080p,360,68,other,"[[552,225],[578,235]]"
wnba__wnba_01_1080p,360,69,other,"[[364,189],[391,180]]"
wnba__wnba_01_1080p,12720,0,court_line,"[[88,208],[546,231]]"
wnba__wnba_01_1080p,12720,1,other,"[[157,328],[530,336]]"
wnba__wnba_01_1080p,12720,2,other,"[[466,255],[637,272]]"
wnba__wnba_01_1080p,12720,3,other,"[[179,169],[638,196]]"
wnba__wnba_01_1080p,12720,4,other,"[[212,154],[308,161]]"
wnba__wnba_01_1080p,12720,5,court_line,"[[158,328],[383,327]]"
wnba__wnba_01_1080p,12720,6,other,"[[231,263],[314,251]]"
wnba__wnba_01_1080p,12720,7,other,"[[10,246],[222,125]]"
wnba__wnba_01_1080p,12720,8,other,"[[298,257],[367,241]]"
wnba__wnba_01_1080p,12720,9,other,"[[12,247],[160,163]]"
wnba__wnba_01_1080p,12720,10,other,"[[3,346],[529,347]]"
wnba__wnba_01_1080p,12720,11,other,"[[97,24],[483,23]]"
wnba__wnba_01_1080p,12720,12,other,"[[316,251],[371,236]]"
wnba__wnba_01_1080p,12720,13,other,"[[229,265],[286,258]]"
wnba__wnba_01_1080p,12720,14,other,"[[3,216],[635,272]]"
wnba__wnba_01_1080p,12720,15,court_line,"[[213,218],[302,226]]"
wnba__wnba_01_1080p,12720,16,other,"[[199,311],[252,312]]"
wnba__wnba_01_1080p,12720,17,other,"[[394,128],[587,150]]"
wnba__wnba_01_1080p,12720,18,other,"[[300,224],[333,193]]"
wnba__wnba_01_1080p,12720,19,other,"[[56,61],[207,54]]"
wnba__wnba_01_1080p,12720,20,other,"[[167,198],[316,207]]"
wnba__wnba_01_1080p,12720,21,other,"[[594,195],[638,197]]"
wnba__wnba_01_1080p,12720,22,other,"[[594,114],[638,115]]"
wnba__wnba_01_1080p,12720,23,other,"[[58,45],[101,50]]"
wnba__wnba_01_1080p,12720,24,court_line,"[[593,190],[604,230]]"
wnba__wnba_01_1080p,12720,25,other,"[[395,135],[619,116]]"
wnba__wnba_01_1080p,12720,26,other,"[[604,231],[638,215]]"
wnba__wnba_01_1080p,12720,27,other,"[[370,287],[375,249]]"
wnba__wnba_01_1080p,12720,28,other,"[[36,351],[477,349]]"
wnba__wnba_01_1080p,12720,29,other,"[[393,297],[393,259]]"
wnba__wnba_01_1080p,12720,30,other,"[[593,195],[603,230]]"
wnba__wnba_01_1080p,12720,31,other,"[[132,143],[164,127]]"
wnba__wnba_01_1080p,12720,32,other,"[[556,307],[591,311]]"
wnba__wnba_01_1080p,12720,33,other,"[[373,150],[638,251]]"
wnba__wnba_01_1080p,12720,34,other,"[[508,57],[519,24]]"
wnba__wnba_01_1080p,12720,35,other,"[[62,48],[96,52]]"
wnba__wnba_01_1080p,12720,36,other,"[[419,348],[419,382]]"
wnba__wnba_01_1080p,12720,37,other,"[[24,382],[24,348]]"
wnba__wnba_01_1080p,12720,38,other,"[[367,151],[399,162]]"
wnba__wnba_01_1080p,12720,39,other,"[[0,336],[33,339]]"
wnba__wnba_01_1080p,12720,40,other,"[[519,198],[552,201]]"
wnba__wnba_01_1080p,12720,41,other,"[[494,46],[495,78]]"
wnba__wnba_01_1080p,12720,42,other,"[[114,265],[194,265]]"
wnba__wnba_01_1080p,12720,43,other,"[[292,313],[324,313]]"
wnba__wnba_01_1080p,12720,44,court_line,"[[349,217],[381,212]]"
wnba__wnba_01_1080p,12720,45,other,"[[358,312],[389,313]]"
wnba__wnba_01_1080p,12720,46,other,"[[446,360],[606,347]]"
wnba__wnba_01_1080p,12720,47,other,"[[458,208],[464,178]]"
wnba__wnba_01_1080p,12720,48,other,"[[357,183],[387,190]]"
wnba__wnba_01_1080p,12720,49,court_line,"[[223,209],[253,212]]"
wnba__wnba_01_1080p,12720,50,other,"[[568,138],[598,138]]"
wnba__wnba_01_1080p,12720,51,other,"[[442,244],[472,245]]"
wnba__wnba_01_1080p,12720,52,other,"[[409,293],[439,293]]"
wnba__wnba_01_1080p,12720,53,court_line,"[[351,219],[380,214]]"
wnba__wnba_01_1080p,12720,54,other,"[[289,255],[318,250]]"
wnba__wnba_01_1080p,12720,55,other,"[[346,213],[349,184]]"
wnba__wnba_01_1080p,12720,56,other,"[[47,278],[56,251]]"
wnba__wnba_01_1080p,12720,57,other,"[[447,368],[476,368]]"
wnba__wnba_01_1080p,12720,58,other,"[[638,274],[638,303]]"
wnba__wnba_01_1080p,12720,59,other,"[[78,206],[85,178]]"
wnba__wnba_01_1080p,12720,60,other,"[[358,181],[386,187]]"
wnba__wnba_01_1080p,17280,0,other,"[[1,26],[638,25]]"
wnba__wnba_01_1080p,17280,1,other,"[[638,274],[638,27]]"
wnba__wnba_01_1080p,17280,2,other,"[[2,346],[638,344]]"
wnba__wnba_01_1080p,17280,3,other,"[[1,26],[1,246]]"
wnba__wnba_01_1080p,17280,4,other,"[[151,299],[488,299]]"
wnba__wnba_01_1080p,17280,5,other,"[[230,289],[241,181]]"
wnba__wnba_01_1080p,17280,6,other,"[[151,332],[487,332]]"
wnba__wnba_01_1080p,17280,7,other,"[[14,27],[72,157]]"
wnba__wnba_01_1080p,17280,8,other,"[[224,273],[231,185]]"
wnba__wnba_01_1080p,17280,9,other,"[[453,222],[477,297]]"
wnba__wnba_01_1080p,17280,10,other,"[[71,156],[72,231]]"
wnba__wnba_01_1080p,17280,11,other,"[[330,229],[370,168]]"
wnba__wnba_01_1080p,17280,12,other,"[[260,184],[266,243]]"
wnba__wnba_01_1080p,17280,13,other,"[[330,214],[362,165]]"
wnba__wnba_01_1080p,17280,14,other,"[[292,255],[340,217]]"
wnba__wnba_01_1080p,17280,15,court_line,"[[467,363],[568,327]]"
wnba__wnba_01_1080p,17280,16,other,"[[585,341],[638,337]]"
wnba__wnba_01_1080p,17280,17,other,"[[377,257],[408,298]]"
wnba__wnba_01_1080p,17280,18,other,"[[297,243],[331,211]]"
wnba__wnba_01_1080p,17280,19,other,"[[-4,334],[25,296]]"
wnba__wnba_01_1080p,17280,20,other,"[[1,324],[32,291]]"
wnba__wnba_01_1080p,17280,21,other,"[[8,308],[37,280]]"
wnba__wnba_01_1080p,17280,22,other,"[[429,192],[453,222]]"
wnba__wnba_01_1080p,17280,23,other,"[[305,160],[326,128]]"
wnba__wnba_01_1080p,17280,24,other,"[[51,163],[51,126]]"
wnba__wnba_01_1080p,17280,25,other,"[[1,345],[22,314]]"
wnba__wnba_01_1080p,17280,26,other,"[[196,243],[203,207]]"
wnba__wnba_01_1080p,17280,27,other,"[[381,212],[385,248]]"
wnba__wnba_01_1080p,17280,28,court_line,"[[36,353],[566,339]]"
wnba__wnba_01_1080p,17280,29,other,"[[0,337],[22,309]]"
wnba__wnba_01_1080p,17280,30,other,"[[396,182],[429,192]]"
wnba__wnba_01_1080p,17280,31,court_line,"[[421,347],[421,382]]"
wnba__wnba_01_1080p,17280,32,other,"[[419,382],[419,347]]"
wnba__wnba_01_1080p,17280,33,other,"[[266,209],[282,239]]"
wnba__wnba_01_1080p,17280,34,other,"[[374,227],[379,261]]"
wnba__wnba_01_1080p,17280,35,other,"[[150,332],[150,299]]"
wnba__wnba_01_1080p,17280,36,other,"[[381,213],[393,183]]"
wnba__wnba_01_1080p,17280,37,other,"[[291,158],[315,136]]"
wnba__wnba_01_1080p,17280,38,other,"[[24,382],[24,351]]"
wnba__wnba_01_1080p,17280,39,other,"[[374,205],[389,178]]"
wnba__wnba_01_1080p,17280,40,other,"[[83,317],[97,344]]"
wnba__wnba_01_1080p,17280,41,other,"[[322,103],[326,73]]"
wnba__wnba_01_1080p,17280,42,other,"[[357,122],[359,152]]"
wnba__wnba_01_1080p,17280,43,other,"[[75,309],[92,334]]"
wnba__wnba_01_1080p,17280,44,other,"[[565,322],[587,340]]"
wnba__wnba_01_1080p,17280,45,other,"[[246,108],[253,136]]"
wnba__wnba_01_1080p,17280,46,other,"[[280,78],[309,81]]"
wnba__wnba_01_1080p,17280,47,other,"[[5,296],[26,276]]"
wnba__wnba_01_1080p,17280,48,other,"[[92,314],[124,343]]"
wnba__wnba_01_1080p,17280,49,other,"[[490,301],[490,329]]"
wnba__wnba_01_1080p,17280,50,other,"[[20,293],[45,278]]"
wnba__wnba_01_1080p,17280,51,other,"[[271,236],[294,253]]"
wnba__wnba_01_1080p,17280,52,other,"[[369,168],[395,178]]"
wnba__wnba_02,4416,0,other,"[[301,334],[481,215]]"
wnba__wnba_02,4416,1,other,"[[17,383],[399,377]]"
wnba__wnba_02,4416,2,other,"[[126,294],[638,327]]"
wnba__wnba_02,4416,3,other,"[[97,77],[243,87]]"
wnba__wnba_02,4416,4,other,"[[305,336],[463,231]]"
wnba__wnba_02,4416,5,other,"[[100,83],[518,92]]"
wnba__wnba_02,4416,6,other,"[[1,26],[513,22]]"
wnba__wnba_02,4416,7,other,"[[244,366],[439,371]]"
wnba__wnba_02,4416,8,other,"[[103,45],[194,58]]"
wnba__wnba_02,4416,9,other,"[[21,360],[421,363]]"
wnba__wnba_02,4416,10,other,"[[576,204],[593,267]]"
wnba__wnba_02,4416,11,other,"[[389,236],[583,235]]"
wnba__wnba_02,4416,12,court_line,"[[521,231],[582,235]]"
wnba__wnba_02,4416,13,other,"[[248,338],[416,335]]"
wnba__wnba_02,4416,14,other,"[[244,334],[421,338]]"
wnba__wnba_02,4416,15,other,"[[1,353],[61,358]]"
wnba__wnba_02,4416,16,other,"[[274,115],[331,120]]"
wnba__wnba_02,4416,17,other,"[[22,259],[36,206]]"
wnba__wnba_02,4416,18,other,"[[335,50],[390,26]]"
wnba__wnba_02,4416,19,other,"[[342,263],[397,266]]"
wnba__wnba_02,4416,20,court_line,"[[348,254],[406,254]]"
wnba__wnba_02,4416,21,other,"[[396,107],[397,41]]"
wnba__wnba_02,4416,22,other,"[[296,239],[342,213]]"
wnba__wnba_02,4416,23,other,"[[25,259],[39,208]]"
wnba__wnba_02,4416,24,other,"[[3,58],[54,61]]"
wnba__wnba_02,4416,25,other,"[[69,329],[72,278]]"
wnba__wnba_02,4416,26,other,"[[76,331],[87,237]]"
wnba__wnba_02,4416,27,other,"[[127,297],[177,301]]"
wnba__wnba_02,4416,28,other,"[[527,215],[577,218]]"
wnba__wnba_02,4416,29,other,"[[85,201],[90,249]]"
wnba__wnba_02,4416,30,other,"[[338,47],[379,28]]"
wnba__wnba_02,4416,31,other,"[[11,52],[52,55]]"
wnba__wnba_02,4416,32,other,"[[223,337],[223,377]]"
wnba__wnba_02,4416,33,other,"[[400,67],[401,107]]"
wnba__wnba_02,4416,34,other,"[[32,279],[34,241]]"
wnba__wnba_02,4416,35,other,"[[124,293],[127,331]]"
wnba__wnba_02,4416,36,other,"[[431,213],[468,212]]"
wnba__wnba_02,4416,37,other,"[[620,107],[620,69]]"
wnba__wnba_02,4416,38,court_line,"[[517,211],[517,248]]"
wnba__wnba_02,4416,39,other,"[[0,289],[37,285]]"
wnba__wnba_02,4416,40,other,"[[94,46],[166,52]]"
wnba__wnba_02,4416,41,other,"[[92,193],[100,229]]"
wnba__wnba_02,4416,42,court_line,"[[441,377],[442,341]]"
wnba__wnba_02,4416,43,other,"[[166,51],[201,56]]"
wnba__wnba_02,4416,44,court_line,"[[389,242],[423,245]]"
wnba__wnba_02,4416,45,court_line,"[[209,253],[243,253]]"
wnba__wnba_02,4416,46,other,"[[78,342],[90,233]]"
wnba__wnba_02,4416,47,other,"[[448,344],[453,377]]"
wnba__wnba_02,4416,48,other,"[[452,339],[485,341]]"
wnba__wnba_02,4416,49,other,"[[285,120],[303,147]]"
wnba__wnba_02,4416,50,other,"[[331,42],[333,74]]"
wnba__wnba_02,4416,51,other,"[[616,206],[617,238]]"
wnba__wnba_02,4416,52,other,"[[636,194],[637,162]]"
wnba__wnba_02,4416,53,other,"[[341,139],[341,107]]"
wnba__wnba_02,4416,54,other,"[[93,178],[94,211]]"
wnba__wnba_02,4416,55,other,"[[341,140],[370,126]]"
wnba__wnba_02,4416,56,other,"[[632,192],[633,161]]"
wnba__wnba_02,4416,57,other,"[[494,286],[496,254]]"
wnba__wnba_02,4416,58,other,"[[134,37],[165,42]]"
wnba__wnba_02,4416,59,other,"[[167,298],[208,299]]"
wnba__wnba_02,4416,60,other,"[[553,305],[583,302]]"
wnba__wnba_02,4416,61,other,"[[252,159],[278,173]]"
wnba__wnba_02,4416,62,other,"[[302,93],[332,93]]"
wnba__wnba_02,4416,63,other,"[[496,166],[502,137]]"
wnba__wnba_02,4416,64,other,"[[298,194],[311,168]]"
wnba__wnba_02,4416,65,other,"[[559,301],[588,298]]"
wnba__wnba_02,4416,66,other,"[[238,249],[266,254]]"
wnba__wnba_02,4416,67,other,"[[197,272],[225,267]]"
wnba__wnba_02,4416,68,other,"[[343,135],[367,122]]"
wnba__wnba_02,18624,0,other,"[[1,379],[638,383]]"
wnba__wnba_02,18624,1,other,"[[72,378],[441,378]]"
wnba__wnba_02,18624,2,court_line,"[[306,262],[638,248]]"
wnba__wnba_02,18624,3,other,"[[254,334],[404,337]]"
wnba__wnba_02,18624,4,other,"[[442,151],[625,179]]"
wnba__wnba_02,18624,5,other,"[[441,157],[561,148]]"
wnba__wnba_02,18624,6,other,"[[1,156],[1,377]]"
wnba__wnba_02,18624,7,other,"[[306,262],[368,335]]"
wnba__wnba_02,18624,8,court_line,"[[139,146],[567,130]]"
wnba__wnba_02,18624,9,other,"[[1,23],[638,23]]"
wnba__wnba_02,18624,10,other,"[[218,200],[313,176]]"
wnba__wnba_02,18624,11,court_line,"[[308,259],[614,246]]"
wnba__wnba_02,18624,12,other,"[[244,363],[441,366]]"
wnba__wnba_02,18624,13,other,"[[302,179],[396,163]]"
wnba__wnba_02,18624,14,other,"[[631,56],[640,242]]"
wnba__wnba_02,18624,15,other,"[[128,242],[225,200]]"
wnba__wnba_02,18624,16,other,"[[224,284],[308,274]]"
wnba__wnba_02,18624,17,other,"[[313,180],[383,168]]"
wnba__wnba_02,18624,18,other,"[[357,363],[419,363]]"
wnba__wnba_02,18624,19,other,"[[152,226],[210,203]]"
wnba__wnba_02,18624,20,other,"[[559,215],[618,222]]"
wnba__wnba_02,18624,21,other,"[[312,278],[348,321]]"
wnba__wnba_02,18624,22,other,"[[254,282],[309,277]]"
wnba__wnba_02,18624,23,other,"[[252,338],[402,334]]"
wnba__wnba_02,18624,24,other,"[[226,338],[405,295]]"
wnba__wnba_02,18624,25,other,"[[274,189],[325,178]]"
wnba__wnba_02,18624,26,other,"[[463,373],[512,366]]"
wnba__wnba_02,18624,27,court_line,"[[210,207],[273,188]]"
wnba__wnba_02,18624,28,other,"[[101,349],[138,381]]"
wnba__wnba_02,18624,29,other,"[[190,293],[571,236]]"
wnba__wnba_02,18624,30,other,"[[207,293],[254,283]]"
wnba__wnba_02,18624,31,other,"[[343,243],[391,245]]"
wnba__wnba_02,18624,32,other,"[[113,250],[169,217]]"
wnba__wnba_02,18624,33,other,"[[558,168],[571,124]]"
wnba__wnba_02,18624,34,other,"[[181,347],[221,363]]"
wnba__wnba_02,18624,35,other,"[[461,371],[503,362]]"
wnba__wnba_02,18624,36,other,"[[611,96],[622,54]]"
wnba__wnba_02,18624,37,other,"[[223,334],[223,377]]"
wnba__wnba_02,18624,38,court_line,"[[581,246],[623,246]]"
wnba__wnba_02,18624,39,other,"[[561,181],[586,147]]"
wnba__wnba_02,18624,40,other,"[[578,66],[592,105]]"
wnba__wnba_02,18624,41,other,"[[98,272],[130,243]]"
wnba__wnba_02,18624,42,court_line,"[[348,302],[388,295]]"
wnba__wnba_02,18624,43,other,"[[477,104],[481,64]]"
wnba__wnba_02,18624,44,other,"[[589,303],[590,263]]"
wnba__wnba_02,18624,45,other,"[[83,320],[104,354]]"
wnba__wnba_02,18624,46,other,"[[555,271],[559,309]]"
wnba__wnba_02,18624,47,other,"[[398,298],[436,301]]"
wnba__wnba_02,18624,48,other,"[[458,68],[458,106]]"
wnba__wnba_02,18624,49,other,"[[563,329],[579,296]]"
wnba__wnba_02,18624,50,other,"[[88,296],[106,263]]"
wnba__wnba_02,18624,51,other,"[[387,64],[390,101]]"
wnba__wnba_02,18624,52,other,"[[528,62],[530,25]]"
wnba__wnba_02,18624,53,other,"[[589,147],[608,178]]"
wnba__wnba_02,18624,54,other,"[[83,319],[86,283]]"
wnba__wnba_02,18624,55,other,"[[174,309],[212,291]]"
wnba__wnba_02,18624,56,other,"[[81,133],[116,141]]"
wnba__wnba_02,18624,57,court_line,"[[224,129],[258,141]]"
wnba__wnba_02,18624,58,other,"[[463,374],[498,367]]"
wnba__wnba_02,18624,59,other,"[[49,135],[82,147]]"
wnba__wnba_02,18624,60,other,"[[87,283],[108,255]]"
wnba__wnba_02,18624,61,other,"[[587,146],[607,175]]"
wnba__wnba_02,18624,62,other,"[[188,345],[220,359]]"
wnba__wnba_02,18624,63,other,"[[596,301],[599,267]]"
wnba__wnba_02,18624,64,other,"[[56,112],[314,142]]"
wnba__wnba_02,18624,65,other,"[[366,102],[367,68]]"
wnba__wnba_02,18624,66,other,"[[597,306],[598,272]]"
wnba__wnba_02,18624,67,other,"[[138,363],[169,351]]"
wnba__wnba_02,18624,68,other,"[[529,95],[532,60]]"
wnba__wnba_02,18624,69,other,"[[487,296],[497,265]]"
wnba__wnba_02,18624,70,other,"[[471,74],[471,107]]"
wnba__wnba_02,18624,71,other,"[[436,106],[436,73]]"
wnba__wnba_02,18624,72,other,"[[166,312],[194,294]]"
wnba__wnba_02,18624,73,court_line,"[[212,127],[243,135]]"
wnba__wnba_02,18624,74,other,"[[425,77],[431,108]]"
wnba__wnba_02,18624,75,other,"[[121,363],[146,381]]"
wnba__wnba_02,18624,76,other,"[[522,378],[553,377]]"
wnba__wnba_02,18624,77,other,"[[367,298],[398,295]]"
wnba__wnba_02,18624,78,other,"[[139,353],[169,343]]"
wnba__wnba_02,18624,79,other,"[[413,98],[418,67]]"
wnba__wnba_02,18624,80,other,"[[92,75],[123,75]]"
wnba__wnba_02,18624,81,court_line,"[[281,134],[311,138]]"
wnba__wnba_02,18624,82,other,"[[86,284],[103,259]]"
wnba__wnba_02,18624,83,other,"[[478,283],[481,313]]"
wnba__wnba_02,18624,84,other,"[[608,128],[638,126]]"
wnba__wnba_02,18624,85,other,"[[605,45],[634,54]]"
wnba__wnba_02,18624,86,other,"[[567,193],[597,195]]"
wnba__wnba_02,18624,87,other,"[[29,76],[59,78]]"
wnba__wnba_02,18624,88,other,"[[406,299],[436,302]]"
wnba__wnba_02,18624,89,other,"[[472,319],[495,336]]"
wnba__wnba_02,18624,90,other,"[[619,103],[622,74]]"
wnba__wnba_02,18624,91,other,"[[464,211],[472,238]]"
wnba__wnba_02,18624,92,other,"[[360,101],[361,72]]"
wnba__wnba_02,18624,93,other,"[[502,64],[531,65]]"
wnba__wnba_02,18624,94,other,"[[514,361],[541,349]]"
wnba__wnba_02,18624,95,other,"[[89,294],[90,323]]"
wnba__wnba_02,18624,96,other,"[[611,156],[624,181]]"
wnba__wnba_02,18624,97,other,"[[88,299],[98,273]]"
wnba__wnba_02,20736,0,other,"[[48,382],[638,381]]"
wnba__wnba_02,20736,1,other,"[[154,330],[441,338]]"
wnba__wnba_02,20736,2,court_line,"[[1,243],[131,253]]"
wnba__wnba_02,20736,3,other,"[[224,378],[441,378]]"
wnba__wnba_02,20736,4,other,"[[52,23],[638,23]]"
wnba__wnba_02,20736,5,other,"[[246,363],[439,366]]"
wnba__wnba_02,20736,6,other,"[[1,148],[638,184]]"
wnba__wnba_02,20736,7,other,"[[1,163],[74,167]]"
wnba__wnba_02,20736,8,other,"[[2,163],[639,195]]"
wnba__wnba_02,20736,9,other,"[[638,349],[638,223]]"
wnba__wnba_02,20736,10,other,"[[317,213],[379,238]]"
wnba__wnba_02,20736,11,other,"[[357,363],[421,363]]"
wnba__wnba_02,20736,12,other,"[[255,196],[317,214]]"
wnba__wnba_02,20736,13,other,"[[271,275],[331,288]]"
wnba__wnba_02,20736,14,court_line,"[[159,366],[199,320]]"
wnba__wnba_02,20736,15,other,"[[153,325],[307,339]]"
wnba__wnba_02,20736,16,other,"[[241,258],[256,308]]"
wnba__wnba_02,20736,17,other,"[[252,221],[262,272]]"
wnba__wnba_02,20736,18,other,"[[181,194],[303,208]]"
wnba__wnba_02,20736,19,other,"[[478,320],[523,339]]"
wnba__wnba_02,20736,20,other,"[[160,223],[173,269]]"
wnba__wnba_02,20736,21,other,"[[305,210],[350,226]]"
wnba__wnba_02,20736,22,other,"[[1,241],[1,168]]"
wnba__wnba_02,20736,23,court_line,"[[346,221],[389,241]]"
wnba__wnba_02,20736,24,other,"[[518,369],[563,360]]"
wnba__wnba_02,20736,25,other,"[[514,364],[558,356]]"
wnba__wnba_02,20736,26,court_line,"[[298,277],[342,290]]"
wnba__wnba_02,20736,27,other,"[[304,205],[528,301]]"
wnba__wnba_02,20736,28,other,"[[177,354],[221,355]]"
wnba__wnba_02,20736,29,other,"[[336,168],[504,177]]"
wnba__wnba_02,20736,30,other,"[[221,376],[242,300]]"
wnba__wnba_02,20736,31,other,"[[441,337],[442,379]]"
wnba__wnba_02,20736,32,other,"[[378,238],[412,262]]"
wnba__wnba_02,20736,33,other,"[[512,358],[552,354]]"
wnba__wnba_02,20736,34,other,"[[429,330],[468,324]]"
wnba__wnba_02,20736,35,other,"[[437,153],[439,114]]"
wnba__wnba_02,20736,36,other,"[[513,262],[549,275]]"
wnba__wnba_02,20736,37,other,"[[103,173],[119,206]]"
wnba__wnba_02,20736,38,other,"[[420,337],[436,305]]"
wnba__wnba_02,20736,39,other,"[[406,257],[428,284]]"
wnba__wnba_02,20736,40,other,"[[204,329],[223,299]]"
wnba__wnba_02,20736,41,other,"[[547,140],[558,172]]"
wnba__wnba_02,20736,42,other,"[[431,334],[464,329]]"
wnba__wnba_02,20736,43,other,"[[92,328],[96,362]]"
wnba__wnba_02,20736,44,other,"[[367,143],[368,108]]"
wnba__wnba_02,20736,45,other,"[[69,201],[77,168]]"
wnba__wnba_02,20736,46,other,"[[26,101],[33,68]]"
wnba__wnba_02,20736,47,other,"[[586,126],[595,94]]"
wnba__wnba_02,20736,48,court_line,"[[378,239],[405,257]]"
wnba__wnba_02,20736,49,other,"[[616,91],[617,123]]"
wnba__wnba_02,20736,50,other,"[[504,162],[504,129]]"
wnba__wnba_02,20736,51,court_line,"[[326,287],[355,300]]"
wnba__wnba_02,20736,52,other,"[[266,272],[306,279]]"
wnba__wnba_02,20736,53,other,"[[243,187],[247,218]]"
wnba__wnba_02,20736,54,other,"[[205,114],[207,146]]"
wnba__wnba_02,20736,55,other,"[[99,366],[113,337]]"
wnba__wnba_02,20736,56,other,"[[571,219],[602,219]]"
wnba__wnba_02,20736,57,other,"[[510,267],[539,278]]"
wnba__wnba_02,20736,58,other,"[[416,335],[430,307]]"
wnba__wnba_02,20736,59,other,"[[578,79],[583,109]]"
wnba__wnba_02,20736,60,court_line,"[[388,241],[413,259]]"
wnba__wnba_02,20736,61,other,"[[482,336],[510,347]]"
wnba__wnba_02,20736,62,other,"[[32,271],[62,273]]"
wnba__wnba_02,20736,63,other,"[[370,117],[373,147]]"
wnba__wnba_02,20736,64,other,"[[413,259],[431,282]]"
wnba__wnba_02,20736,65,other,"[[297,163],[325,155]]"
wnba__wnba_02,20736,66,other,"[[170,128],[173,157]]"
wnba__wnba_02,20736,67,other,"[[124,336],[134,309]]"
wnba__wnba_02,20736,68,other,"[[400,121],[404,149]]"
wnba__wnba_02,20736,69,other,"[[254,224],[254,196]]"
wnba__wnba_02,20736,70,other,"[[132,370],[158,380]]"
wnba__wnba_02,20736,71,other,"[[238,157],[266,153]]"
wnba__wnba_02,20736,72,other,"[[391,328],[395,301]]"
wnba__wnba_04,1920,0,other,"[[250,200],[635,229]]"
wnba__wnba_04,1920,1,other,"[[442,240],[628,248]]"
wnba__wnba_04,1920,2,other,"[[1,24],[638,23]]"
wnba__wnba_04,1920,3,other,"[[179,373],[488,370]]"
wnba__wnba_04,1920,4,other,"[[442,225],[616,226]]"
wnba__wnba_04,1920,5,other,"[[239,346],[488,348]]"
wnba__wnba_04,1920,6,other,"[[61,57],[249,68]]"
wnba__wnba_04,1920,7,court_line,"[[523,230],[602,236]]"
wnba__wnba_04,1920,8,other,"[[69,67],[149,75]]"
wnba__wnba_04,1920,9,other,"[[71,71],[147,78]]"
wnba__wnba_04,1920,10,other,"[[39,88],[148,87]]"
wnba__wnba_04,1920,11,other,"[[473,243],[629,247]]"
wnba__wnba_04,1920,12,other,"[[503,286],[610,315]]"
wnba__wnba_04,1920,13,court_line,"[[63,295],[591,324]]"
wnba__wnba_04,1920,14,other,"[[63,292],[123,297]]"
wnba__wnba_04,1920,15,other,"[[543,247],[599,257]]"
wnba__wnba_04,1920,16,other,"[[320,301],[603,367]]"
wnba__wnba_04,1920,17,court_line,"[[123,241],[618,295]]"
wnba__wnba_04,1920,18,other,"[[307,344],[358,347]]"
wnba__wnba_04,1920,19,court_line,"[[123,251],[623,295]]"
wnba__wnba_04,1920,20,other,"[[612,366],[614,316]]"
wnba__wnba_04,1920,21,other,"[[13,298],[53,269]]"
wnba__wnba_04,1920,22,other,"[[201,99],[277,99]]"
wnba__wnba_04,1920,23,other,"[[561,326],[608,334]]"
wnba__wnba_04,1920,24,other,"[[283,25],[291,117]]"
wnba__wnba_04,1920,25,other,"[[310,372],[354,380]]"
wnba__wnba_04,1920,26,other,"[[176,343],[186,299]]"
wnba__wnba_04,1920,27,other,"[[546,344],[595,359]]"
wnba__wnba_04,1920,28,other,"[[567,326],[611,329]]"
wnba__wnba_04,1920,29,other,"[[278,74],[279,118]]"
wnba__wnba_04,1920,30,court_line,"[[499,235],[542,247]]"
wnba__wnba_04,1920,31,other,"[[233,375],[275,383]]"
