frame_key,opaque_id,rater,kind,identifier,n_points,area_px,polygon
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,29798,"[[942,453],[1068,485],[1046,716],[922,682]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,26949,"[[1120,393],[1249,424],[1223,625],[1095,594]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,25595,"[[1263,412],[1386,452],[1360,654],[1240,609]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,SCORE_BUG,4,78490,"[[544,893],[1378,893],[1378,986],[544,986]]"
wHs1OssEcAw_s90:000081,G382_056,sol,PAINTED,SIDELINE_FAR,4,10888,"[[755,267],[1626,327],[1625,338],[756,279]]"
wHs1OssEcAw_s90:000081,G382_056,sol,PAINTED,SIDELINE_NEAR,4,8711,"[[14,850],[703,881],[703,892],[10,862]]"
wHs1OssEcAw_s90:000081,G382_056,sol,PAINTED,BASELINE_LEFT,4,13389,"[[747,270],[759,278],[22,859],[12,850]]"
wHs1OssEcAw_s90:000081,G382_056,sol,PAINTED,LANE_LINE_LEFT_FAR,4,7575,"[[449,493],[1062,534],[1055,545],[445,504]]"
wHs1OssEcAw_s90:000081,G382_056,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,8003,"[[358,602],[952,663],[947,675],[354,614]]"
wHs1OssEcAw_s90:000081,G382_056,sol,PAINTED,FREE_THROW_LINE_LEFT,4,2075,"[[1071,537],[1080,544],[965,670],[956,663]]"
wHs1OssEcAw_s90:000081,G382_056,sol,REGION,STANDS,4,347520,"[[0,0],[1920,0],[1920,180],[0,180]]"
wHs1OssEcAw_s90:000081,G382_056,sol,REGION,STANDS,4,188160,"[[0,982],[1920,982],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:000081,G382_056,sol,REGION,SCORE_BUG,4,73744,"[[543,893],[1380,893],[1380,980],[543,980]]"
wHs1OssEcAw_s90:000081,G382_056,sol,REGION,OTHER,5,33693,"[[0,182],[744,182],[744,254],[344,216],[0,216]]"
wHs1OssEcAw_s90:000081,G382_056,sol,REGION,OTHER,6,80901,"[[762,182],[1920,182],[1920,325],[1675,310],[1675,250],[762,216]]"
wHs1OssEcAw_s90:002106,G382_057,terra,REGION,OTHER,4,1537920,"[[0,0],[1920,0],[1920,800],[0,800]]"
wHs1OssEcAw_s90:002106,G382_057,terra,REGION,SCORE_BUG,4,179304,"[[194,800],[1157,800],[1157,985],[194,985]]"
wHs1OssEcAw_s90:002106,G382_057,sol,REGION,SCORE_BUG,4,162456,"[[195,796],[1161,796],[1161,963],[195,963]]"
wHs1OssEcAw_s90:002106,G382_057,sol,REGION,OTHER,4,1528320,"[[0,0],[1920,0],[1920,795],[0,795]]"
wHs1OssEcAw_s90:002106,G382_057,sol,REGION,OTHER,4,32760,"[[0,796],[194,796],[194,963],[0,963]]"
wHs1OssEcAw_s90:002106,G382_057,sol,REGION,OTHER,4,127344,"[[1162,796],[1920,796],[1920,963],[1162,963]]"
wHs1OssEcAw_s90:002106,G382_057,sol,REGION,OTHER,4,222720,"[[0,964],[1920,964],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,STANDS,4,447360,"[[0,0],[1920,0],[1920,232],[0,232]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,STANDS,4,422400,"[[0,860],[1920,860],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,LED,4,40538,"[[0,196],[453,198],[456,285],[0,285]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,230027,"[[1370,74],[1920,121],[1920,555],[1398,499]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,21250,"[[269,311],[387,346],[369,520],[252,483]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,19137,"[[788,314],[893,345],[879,520],[774,490]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,22328,"[[1040,337],[1150,361],[1136,558],[1024,530]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,26420,"[[1231,416],[1361,452],[1342,647],[1211,610]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,27493,"[[1412,412],[1550,452],[1529,644],[1394,607]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,26350,"[[798,532],[921,568],[906,773],[779,733]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,OTHER,4,27782,"[[1026,627],[1152,664],[1130,877],[1004,836]]"
wHs1OssEcAw_s90:004050,G382_058,terra,REGION,SCORE_BUG,4,80448,"[[543,891],[1380,891],[1380,986],[543,986]]"
wHs1OssEcAw_s90:004050,G382_058,sol,PAINTED,SIDELINE_FAR,4,15058,"[[83,307],[1298,229],[1306,239],[86,319]]"
wHs1OssEcAw_s90:004050,G382_058,sol,PAINTED,BASELINE_RIGHT,4,9073,"[[1298,229],[1310,230],[1920,808],[1920,825]]"
wHs1OssEcAw_s90:004050,G382_058,sol,PAINTED,LANE_LINE_RIGHT_FAR,4,5325,"[[1297,412],[899,463],[895,475],[1303,424]]"
wHs1OssEcAw_s90:004050,G382_058,sol,PAINTED,LANE_LINE_RIGHT_NEAR,4,5209,"[[1518,676],[1906,626],[1914,637],[1523,688]]"
wHs1OssEcAw_s90:004050,G382_058,sol,REGION,STANDS,4,336000,"[[0,0],[1920,0],[1920,174],[0,174]]"
wHs1OssEcAw_s90:004050,G382_058,sol,REGION,STANDS,4,188160,"[[0,982],[1920,982],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:004050,G382_058,sol,REGION,SCORE_BUG,4,72993,"[[542,894],[1380,894],[1380,980],[542,980]]"
wHs1OssEcAw_s90:004050,G382_058,sol,REGION,OTHER,6,137902,"[[0,176],[1296,176],[1296,225],[772,285],[383,304],[0,304]]"
wHs1OssEcAw_s90:004050,G382_058,sol,REGION,OTHER,8,122495,"[[1312,176],[1920,176],[1920,375],[1818,375],[1818,624],[1670,624],[1670,322],[1312,226]]"
wHs1OssEcAw_s90:005995,G382_059,terra,PAINTED,CENTRE_LINE,4,6017,"[[1428,321],[1438,321],[1435,867],[1425,867]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,STANDS,4,393600,"[[0,0],[1920,0],[1920,204],[0,204]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,STANDS,4,360960,"[[0,892],[1920,892],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,LED,4,88580,"[[1041,207],[1900,214],[1900,317],[1041,308]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,OTHER,4,66758,"[[0,174],[457,214],[455,355],[0,323]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,OTHER,4,26177,"[[300,309],[425,342],[405,543],[279,509]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,OTHER,4,23463,"[[461,247],[586,279],[568,460],[443,427]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,OTHER,4,27602,"[[1451,431],[1575,473],[1554,685],[1428,640]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,OTHER,4,26690,"[[1600,477],[1737,523],[1708,705],[1572,663]]"
wHs1OssEcAw_s90:005995,G382_059,terra,REGION,SCORE_BUG,4,78027,"[[542,892],[1380,892],[1380,984],[542,984]]"
wHs1OssEcAw_s90:005995,G382_059,sol,PAINTED,SIDELINE_FAR,4,26880,"[[0,323],[1920,344],[1920,357],[0,336]]"
wHs1OssEcAw_s90:005995,G382_059,sol,PAINTED,CENTRE_LINE,4,6968,"[[1445,356],[1457,356],[1458,891],[1446,891]]"
wHs1OssEcAw_s90:005995,G382_059,sol,REGION,STANDS,4,395520,"[[0,0],[1920,0],[1920,205],[0,205]]"
wHs1OssEcAw_s90:005995,G382_059,sol,REGION,STANDS,4,188160,"[[0,982],[1920,982],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:005995,G382_059,sol,REGION,LED,4,115540,"[[830,211],[1920,211],[1920,322],[830,310]]"
wHs1OssEcAw_s90:005995,G382_059,sol,REGION,SCORE_BUG,4,73254,"[[539,894],[1380,894],[1380,980],[539,980]]"
wHs1OssEcAw_s90:005995,G382_059,sol,REGION,OTHER,4,95335,"[[0,207],[828,207],[828,321],[0,321]]"
