frame,team,momentum
8670,white,0.2081
8673,green,0.1925
8673,white,0.2075
8676,green,0.1931
8676,white,0.2069
8679,green,0.194
8679,white,0.206
8682,green,0.1956
8682,white,0.2044
8685,green,0.1973
8685,white,0.2027
8688,green,0.1989
8688,white,0.2011
8691,green,0.2002
8691,white,0.1998
8694,green,0.2015
8694,white,0.1985
8697,green,0.2025
8697,white,0.1975
8700,green,0.2038
8700,white,0.1962
8703,green,0.2037
8703,white,0.1963
8706,green,0.204
8706,white,0.196
8709,green,0.2059
8709,white,0.1941
8712,green,0.2072
8712,white,0.1928
8715,green,0.2079
8715,white,0.1921
8718,green,0.2087
8718,white,0.1913
8721,green,0.2079
8721,white,0.1921
8724,green,0.209
8724,white,0.191
8727,green,0.2089
8727,white,0.1911
8730,green,0.2095
8730,white,0.1905
8733,green,0.2103
8733,white,0.1897
8736,green,0.2104
8736,white,0.1896
8739,green,0.2108
8739,white,0.1892
8742,green,0.2105
8742,white,0.1895
8745,green,0.21
8745,white,0.19
8748,green,0.2084
8748,white,0.1916
8751,green,0.2072
8751,white,0.1928
8754,green,0.2068
8754,white,0.1932
8757,green,0.2062
8757,white,0.1938
8760,green,0.2049
8760,white,0.1951
8763,green,0.2035
8763,white,0.1965
8766,green,0.202
8766,white,0.198
8769,green,0.2002
8769,white,0.1998
8772,green,0.1981
8772,white,0.2019
8775,green,0.1964
8775,white,0.2036
8778,green,0.1954
8778,white,0.2046
8781,green,0.1936
8781,white,0.2064
8784,green,0.1923
8784,white,0.2077
8787,green,0.1901
8787,white,0.2099
8790,green,0.1892
8790,white,0.2108
8793,green,0.1894
8793,white,0.2106
8796,green,0.1887
8796,white,0.2113
8799,green,0.1872
8799,white,0.2128
8802,green,0.1865
8802,white,0.2135
8805,green,0.186
8805,white,0.214
8808,green,0.1854
8808,white,0.2146
8811,green,0.1862
8811,white,0.2138
8814,green,0.1857
8814,white,0.2143
8817,green,0.1866
8817,white,0.2134
8820,green,0.186
8820,white,0.214
8823,green,0.1862
8823,white,0.2138
8826,green,0.1863
8826,white,0.2137
8829,green,0.1865
8829,white,0.2135
8832,green,0.1868
8832,white,0.2132
8835,green,0.1868
8835,white,0.2132
8838,green,0.1884
8838,white,0.2116
8841,green,0.1892
8841,white,0.2108
8844,green,0.1901
8844,white,0.2099
8847,green,0.1911
8847,white,0.2089
8850,green,0.1924
8850,white,0.2076
8853,green,0.1941
8853,white,0.2059
8856,green,0.1956
8856,white,0.2044
8859,green,0.1965
8859,white,0.2035
8862,green,0.1967
8862,white,0.2033
8865,green,0.1976
8865,white,0.2024
8868,green,0.197
8868,white,0.203
8871,green,0.1972
8871,white,0.2028
8874,green,0.1975
8874,white,0.2025
8877,green,0.1984
8877,white,0.2016
8880,green,0.199
8880,white,0.201
8883,green,0.1979
8883,white,0.2021
8886,green,0.1974
8886,white,0.2026
8889,green,0.1982
8889,white,0.2018
8892,green,0.1985
8892,white,0.2015
8895,green,0.1991
8895,white,0.2009
8898,green,0.1996
8898,white,0.2004
8901,green,0.1996
8901,white,0.2004
8904,green,0.1999
8904,white,0.2001
8907,green,0.2006
8907,white,0.1994
8910,green,0.2003
8910,white,0.1997
8913,green,0.1995
8913,white,0.2005
8916,green,0.201
8916,white,0.199
8919,green,0.1986
8919,white,0.2014
8922,green,0.1974
8922,white,0.2026
8925,green,0.1967
8925,white,0.2033
8928,green,0.1963
8928,white,0.2037
8931,green,0.1947
8931,white,0.2053
8934,green,0.1925
8934,white,0.2075
8937,green,0.1907
8937,white,0.2093
8940,green,0.1889
8940,white,0.2111
8943,green,0.1873
8943,white,0.2127
8946,green,0.1849
8946,white,0.2151
8949,green,0.1849
8949,white,0.2151
8952,green,0.1852
8952,white,0.2148
8955,green,0.1849
8955,white,0.2151
8958,green,0.1851
8958,white,0.2149
8961,green,0.1859
8961,white,0.2141
8964,green,0.1862
8964,white,0.2138
8967,green,0.186
8967,white,0.214
8970,green,0.1845
8970,white,0.2155
8973,green,0.1842
8973,white,0.2158
8976,green,0.1849
8976,white,0.2151
8979,green,0.1826
8979,white,0.2174
8982,green,0.1823
8982,white,0.2177
8985,green,0.1818
8985,white,0.2182
8988,green,0.1808
8988,white,0.2192
8991,green,0.1802
8991,white,0.2198
8994,green,0.1799
8994,white,0.2201
8997,green,0.1787
8997,white,0.2213
9000,green,0.1794
9000,white,0.2224
9003,green,0.18
9003,white,0.2235
9006,green,0.1794
9006,white,0.2257
9009,green,0.181
9009,white,0.2258
9012,green,0.1821
9012,white,0.2264
9015,green,0.1828
9015,white,0.2274
9018,green,0.1823
9018,white,0.2295
9021,green,0.1834
9021,white,0.2301
9024,green,0.1845
9024,white,0.2307
9027,green,0.186
9027,white,0.2308
9030,green,0.187
9030,white,0.2316
9033,green,0.1882
9033,white,0.232
9036,green,0.1898
9036,white,0.232
9039,green,0.1904
9039,white,0.2332
9042,green,0.1909
9042,white,0.2343
9045,green,0.1918
9045,white,0.2352
9048,green,0.1929
9048,white,0.236
9051,green,0.1931
9051,white,0.2376
9054,green,0.1938
9054,white,0.2389
9057,green,0.1947
9057,white,0.24
9060,green,0.1968
9060,white,0.2396
9063,green,0.1987
9063,white,0.2394
9066,green,0.1989
9066,white,0.2408
9069,green,0.2011
9069,white,0.2407
9072,green,0.2021
9072,white,0.2419
9075,green,0.2023
9075,white,0.2433
9078,green,0.2032
9078,white,0.2442
9081,green,0.2036
9081,white,0.2456
9084,green,0.204
9084,white,0.247
9087,green,0.2042
9087,white,0.2486
9090,green,0.204
9090,white,0.249
9093,green,0.2039
9093,white,0.249
9096,green,0.2037
9096,white,0.2493
9099,green,0.205
9099,white,0.248
9102,green,0.2044
9102,white,0.2486
9105,green,0.2041
9105,white,0.249
9108,green,0.2056
9108,white,0.2477
9111,green,0.2052
9111,white,0.2482
9114,green,0.2061
9114,white,0.2475
9117,green,0.2058
9117,white,0.2479
9120,green,0.2057
9120,white,0.2483
9123,green,0.2053
9123,white,0.2487
9126,green,0.2051
9126,white,0.2492
9129,green,0.2057
9129,white,0.2489
9132,green,0.2058
9132,white,0.2492
9135,green,0.2056
9135,white,0.2499
9138,green,0.2056
9138,white,0.25
9141,green,0.2061
9141,white,0.2498
9144,green,0.2059
9144,white,0.2506
9147,green,0.2065
9147,white,0.2501
9150,green,0.2059
9150,white,0.2508
9153,green,0.2053
9153,white,0.2516
9156,green,0.2049
9156,white,0.2521
9159,green,0.2046
9159,white,0.2521
9162,green,0.204
9162,white,0.2525
9165,green,0.2036
9165,white,0.2531
9168,green,0.2038
9168,white,0.2531
9171,green,0.2043
9171,white,0.2526
9174,green,0.2031
9174,white,0.2537
9177,green,0.2025
9177,white,0.2541
9180,green,0.2018
9180,white,0.2546
9183,green,0.2022
9183,white,0.2543
9186,green,0.2016
9186,white,0.2549
9189,green,0.2008
9189,white,0.2559
9192,green,0.2014
9192,white,0.2558
9195,green,0.202
9195,white,0.2557
9198,green,0.2017
9198,white,0.2557
9201,green,0.2026
9201,white,0.2548
9204,green,0.2019
9204,white,0.2554
9207,green,0.2027
9207,white,0.2544
9210,green,0.2034
9210,white,0.2534
9213,green,0.2041
9213,white,0.2527
9216,green,0.2038
9216,white,0.2528
9219,green,0.2027
9219,white,0.2535
9222,green,0.2025
9222,white,0.2533
9225,green,0.2021
9225,white,0.2532
9228,green,0.2009
9228,white,0.2542
9231,green,0.1999
9231,white,0.2549
9234,green,0.1996
9234,white,0.2544
9237,green,0.1986
9237,white,0.2553
9240,green,0.1993
9240,white,0.2548
9243,green,0.2001
9243,white,0.2544
9246,green,0.2007
9246,white,0.2541
9249,green,0.2016
9249,white,0.2536
9252,green,0.2018
9252,white,0.2537
9255,green,0.2019
9255,white,0.2539
9258,green,0.2034
9258,white,0.2528
9261,green,0.2034
9261,white,0.2536
9264,green,0.2053
9264,white,0.2525
9267,green,0.2066
9267,white,0.252
9270,green,0.2077
9270,white,0.2493
9273,green,0.2078
9273,white,0.2483
9276,green,0.2087
9276,white,0.2465
9279,green,0.2094
9279,white,0.245
9282,green,0.2107
9282,white,0.2427
9285,green,0.2105
9285,white,0.2407
9288,green,0.2105
9288,white,0.239
9291,green,0.2116
9291,white,0.2374
9294,green,0.2131
9294,white,0.2353
9297,green,0.214
9297,white,0.2341
9300,green,0.215
9300,white,0.2328
9303,green,0.2161
9303,white,0.2314
9306,green,0.2181
9306,white,0.2292
9309,green,0.2182
9309,white,0.2275
9312,green,0.2179
9312,white,0.2261
9315,green,0.2178
9315,white,0.2245
9318,green,0.2181
9318,white,0.2224
9321,green,0.2183
9321,white,0.2203
9324,green,0.2178
9324,white,0.2189
9327,green,0.2173
9327,white,0.2174
9330,green,0.2167
9330,white,0.216
9333,green,0.2161
9333,white,0.2145
9336,green,0.2161
9336,white,0.2124
9339,green,0.2151
9339,white,0.2113
9342,green,0.2147
9342,white,0.2094
9345,green,0.2162
9345,white,0.2071
9348,green,0.2143
9348,white,0.2066
9351,green,0.2141
9351,white,0.2044
9354,green,0.2133
9354,white,0.2027
9357,green,0.2123
9357,white,0.2012
9360,green,0.2137
9360,white,0.2014
9363,green,0.2144
9363,white,0.2013
9366,green,0.2153
9366,white,0.2012
9369,green,0.2143
9369,white,0.2011
9372,green,0.2133
9372,white,0.201
9375,green,0.2127
9375,white,0.2016
9378,green,0.2127
9378,white,0.2016
9381,green,0.2115
9381,white,0.2016
9384,green,0.2097
9384,white,0.2022
9387,green,0.2079
9387,white,0.2027
9390,green,0.2057
9390,white,0.2036
9393,green,0.2038
9393,white,0.2041
9396,green,0.2014
9396,white,0.2051
9399,green,0.2015
9399,white,0.2051
9402,green,0.201
9402,white,0.2058
9405,green,0.2006
9405,white,0.2064
9408,green,0.2015
9408,white,0.2055
9411,green,0.2009
9411,white,0.2061
9414,green,0.2002
9414,white,0.2068
9417,green,0.1996
9417,white,0.2074
9420,green,0.1985
9420,white,0.2085
9423,green,0.1984
9423,white,0.2089
9426,green,0.1974
9426,white,0.2103
9429,green,0.1969
9429,white,0.2108
9432,green,0.1957
9432,white,0.2124
9435,green,0.1934
9435,white,0.2131
9438,green,0.1937
9438,white,0.2133
9441,green,0.1937
9441,white,0.2133
9444,green,0.1935
9444,white,0.2135
9447,green,0.1929
9447,white,0.2141
9450,green,0.1926
9450,white,0.2128
9453,green,0.1907
9453,white,0.2132
9456,green,0.1889
9456,white,0.2133
9459,green,0.1895
9459,white,0.213
9462,green,0.1897
9462,white,0.213
9465,green,0.1905
9465,white,0.2122
9468,green,0.1899
9468,white,0.2127
9471,green,0.1898
9471,white,0.2129
9474,green,0.1904
9474,white,0.2122
9477,green,0.1912
9477,white,0.2114
9480,green,0.1923
9480,white,0.2104
9483,green,0.1931
9483,white,0.2097
9486,green,0.1939
9486,white,0.2089
9489,green,0.1947
9489,white,0.208
9492,green,0.1958
9492,white,0.2068
9495,green,0.1972
9495,white,0.2052
9498,green,0.1977
9498,white,0.205
9501,green,0.1996
9501,white,0.203
9504,green,0.2014
9504,white,0.2013
9507,green,0.2026
9507,white,0.2001
9510,green,0.2023
9510,white,0.2004
9513,green,0.2027
9513,white,0.1997
9516,green,0.2016
9516,white,0.2005
9519,green,0.2017
9519,white,0.2005
9522,green,0.2015
9522,white,0.2004
9525,green,0.2026
9525,white,0.1994
9528,green,0.2025
9528,white,0.1993
9531,green,0.2026
9531,white,0.1995
9534,green,0.2027
9534,white,0.1997
9537,green,0.2041
9537,white,0.1987
9540,green,0.2037
9540,white,0.1996
9543,green,0.2042
9543,white,0.1996
9546,green,0.2049
9546,white,0.1993
9549,green,0.2053
9549,white,0.1994
9552,green,0.2067
9552,white,0.1984
9555,green,0.2064
9555,white,0.1994
9558,green,0.2087
9558,white,0.198
9561,green,0.2098
9561,white,0.1978
9564,green,0.211
9564,white,0.1975
9567,green,0.2118
9567,white,0.1977
9570,green,0.2131
9570,white,0.1974
9573,green,0.214
9573,white,0.1976
9576,green,0.216
9576,white,0.1967
9579,green,0.2154
9579,white,0.1973
9582,green,0.2144
9582,white,0.1984
9585,green,0.2132
9585,white,0.1995
9588,green,0.2124
9588,white,0.2002
9591,green,0.2113
9591,white,0.2015
9594,green,0.211
9594,white,0.2018
9597,green,0.211
9597,white,0.202
9600,green,0.2132
9600,white,0.1999
9603,green,0.2129
9603,white,0.2004
9606,green,0.2151
9606,white,0.1983
9609,green,0.2154
9609,white,0.1981
9612,green,0.2183
9612,white,0.1956
9615,green,0.2183
9615,white,0.1959
9618,green,0.2188
9618,white,0.1958
9621,green,0.2187
9621,white,0.1962
9624,green,0.2193
9624,white,0.1961
9627,green,0.2201
9627,white,0.1958
9630,green,0.2191
9630,white,0.1965
9633,green,0.2189
9633,white,0.1962
9636,green,0.2177
9636,white,0.197
9639,green,0.2165
9639,white,0.1978
9642,green,0.2164
9642,white,0.1989
9645,green,0.2181
9645,white,0.1982
9648,green,0.218
9648,white,0.1994
9651,green,0.2191
9651,white,0.1993
9654,green,0.2194
9654,white,0.2
9657,green,0.2197
9657,white,0.2004
9660,green,0.2199
9660,white,0.2008
9663,green,0.22
9663,white,0.2012
9666,green,0.2189
9666,white,0.2029
9669,green,0.2203
9669,white,0.2031
9672,green,0.2217
9672,white,0.2032
9675,green,0.2225
9675,white,0.204
9678,green,0.2236
9678,white,0.2045
9681,green,0.2246
9681,white,0.2051
9684,green,0.2245
9684,white,0.2069
9687,green,0.226
9687,white,0.2069
9690,green,0.2257
9690,white,0.2087
9693,green,0.2277
9693,white,0.2082
9696,green,0.229
9696,white,0.2086
9699,green,0.2304
9699,white,0.2087
9702,green,0.2311
9702,white,0.2096
9705,green,0.2324
9705,white,0.2096
9708,green,0.2333
9708,white,0.2099
9711,green,0.2347
9711,white,0.2096
9714,green,0.2357
9714,white,0.2097
9717,green,0.2358
9717,white,0.2104
9720,green,0.2374
9720,white,0.2104
9723,green,0.2395
9723,white,0.2098
9726,green,0.2423
9726,white,0.2085
9729,green,0.2444
9729,white,0.2079
9732,green,0.2446
9732,white,0.2076
9735,green,0.2445
9735,white,0.2076
9738,green,0.2449
9738,white,0.207
9741,green,0.2446
9741,white,0.2073
9744,green,0.2447
9744,white,0.2073
9747,green,0.2453
9747,white,0.2067
9750,green,0.2456
9750,white,0.2065
9753,green,0.2466
9753,white,0.2055
9756,green,0.2468
9756,white,0.2053
9759,green,0.2469
9759,white,0.2053
9762,green,0.2464
9762,white,0.2058
9765,green,0.2483
9765,white,0.204
9768,green,0.2484
9768,white,0.2042
9771,green,0.2493
9771,white,0.2032
9774,green,0.2505
9774,white,0.2019
9777,green,0.2501
9777,white,0.2026
9780,green,0.2507
9780,white,0.2024
9783,green,0.2507
9783,white,0.2027
9786,green,0.2515
9786,white,0.2023
9789,green,0.253
9789,white,0.2011
9792,green,0.2532
9792,white,0.2006
9795,green,0.2542
9795,white,0.1996
9798,green,0.2557
9798,white,0.1986
9801,green,0.2561
9801,white,0.1986
9804,green,0.2567
9804,white,0.1977
9807,green,0.2579
9807,white,0.1966
9810,green,0.2587
9810,white,0.1958
9813,green,0.2585
9813,white,0.196
9816,green,0.2585
9816,white,0.196
9819,green,0.2577
9819,white,0.1968
9822,green,0.259
9822,white,0.1962
9825,green,0.2601
9825,white,0.1959
9828,green,0.2605
9828,white,0.1963
9831,green,0.2614
9831,white,0.196
9834,green,0.2616
9834,white,0.1963
9837,green,0.2616
9837,white,0.1972
9840,green,0.2627
9840,white,0.1971
9843,green,0.2629
9843,white,0.198
9846,green,0.2646
9846,white,0.1975
9849,green,0.265
9849,white,0.1983
9852,green,0.2676
9852,white,0.197
9855,green,0.2683
9855,white,0.1974
9858,green,0.2684
9858,white,0.1971
9861,green,0.2674
9861,white,0.1981
9864,green,0.2669
9864,white,0.1987
9867,green,0.2674
9867,white,0.198
9870,green,0.268
9870,white,0.1973
9873,green,0.2676
9873,white,0.1974
9876,green,0.2663
9876,white,0.1986
9879,green,0.2654
9879,white,0.1989
9882,green,0.2649
9882,white,0.1995
9885,green,0.2639
9885,white,0.2005
9888,green,0.2624
9888,white,0.2016
9891,green,0.262
9891,white,0.2014
9894,green,0.261
9894,white,0.2025
9897,green,0.2594
9897,white,0.2041
9900,green,0.2593
9900,white,0.2042
9903,green,0.259
9903,white,0.2045
9906,green,0.2578
9906,white,0.2057
9909,green,0.2576
9909,white,0.2059
9912,green,0.2538
9912,white,0.2074
9915,green,0.2503
9915,white,0.2086
9918,green,0.2472
9918,white,0.2094
9921,green,0.244
9921,white,0.2102
9924,green,0.2416
9924,white,0.2103
9927,green,0.2394
9927,white,0.2102
9930,green,0.2369
9930,white,0.2105
9933,green,0.2342
9933,white,0.2104
9936,green,0.2311
9936,white,0.2106
9939,green,0.2289
9939,white,0.21
9942,green,0.2257
9942,white,0.2103
9945,green,0.2222
9945,white,0.211
9948,green,0.2198
9948,white,0.2117
9951,green,0.2187
9951,white,0.2112
9954,green,0.2172
9954,white,0.2112
9957,green,0.2144
9957,white,0.2125
9960,green,0.2116
9960,white,0.2135
9963,green,0.2093
9963,white,0.214
9966,green,0.2078
9966,white,0.2137
9969,green,0.2064
9969,white,0.2137
9972,green,0.2051
9972,white,0.2136
9975,green,0.2038
9975,white,0.2135
9978,green,0.202
9978,white,0.2136
9981,green,0.1997
9981,white,0.2143
9984,green,0.1982
9984,white,0.214
9987,green,0.1967
9987,white,0.2138
9990,green,0.1941
9990,white,0.2148
9993,green,0.1922
9993,white,0.2151
9996,green,0.1922
9996,white,0.2133
9999,green,0.1922
9999,white,0.2117
10002,green,0.1939
10002,white,0.2099
10005,green,0.1954
10005,white,0.2083
10008,green,0.1956
10008,white,0.208
10011,green,0.1968
10011,white,0.2065
10014,green,0.1973
10014,white,0.2057
10017,green,0.198
10017,white,0.2047
10020,green,0.1975
10020,white,0.2048
10023,green,0.1978
10023,white,0.2045
10026,green,0.1983
10026,white,0.204
10029,green,0.1987
10029,white,0.2035
10032,green,0.1997
10032,white,0.2024
10035,green,0.2013
10035,white,0.2006
10038,green,0.2022
10038,white,0.1997
10041,green,0.2024
10041,white,0.1995
10044,green,0.204
10044,white,0.1977
10047,green,0.2052
10047,white,0.1962
10050,green,0.2062
10050,white,0.1951
10053,green,0.207
10053,white,0.1942
10056,green,0.2088
10056,white,0.1924
10059,green,0.209
10059,white,0.192
10062,green,0.2091
10062,white,0.1916
10065,green,0.2094
10065,white,0.1912
10068,green,0.2099
10068,white,0.1906
10071,green,0.2117
10071,white,0.1887
10074,green,0.2128
10074,white,0.1876
10077,green,0.2132
10077,white,0.1872
10080,green,0.2134
10080,white,0.187
10083,green,0.2128
10083,white,0.1876
10086,green,0.2107
10086,white,0.1897
10089,green,0.2112
10089,white,0.1892
10092,green,0.2108
10092,white,0.1896
10095,green,0.2098
10095,white,0.1906
10098,green,0.2108
10098,white,0.1896
10101,green,0.2109
10101,white,0.1895
10104,green,0.2106
10104,white,0.1898
10107,green,0.2105
10107,white,0.1899
10110,green,0.2114
10110,white,0.189
10113,green,0.2129
10113,white,0.1875
10116,green,0.2146
10116,white,0.1858
10119,green,0.2154
10119,white,0.185
10122,green,0.2157
10122,white,0.1847
10125,green,0.2143
10125,white,0.1862
10128,green,0.2134
10128,white,0.187
10131,green,0.2131
10131,white,0.1873
10134,green,0.2109
10134,white,0.1895
10137,green,0.2102
10137,white,0.1902
10140,green,0.2096
10140,white,0.1908
10143,green,0.2093
10143,white,0.1912
10146,green,0.2079
10146,white,0.1924
10149,green,0.2083
10149,white,0.1921
10152,green,0.2083
10152,white,0.1921
10155,green,0.2077
10155,white,0.1927
10158,green,0.2087
10158,white,0.1916
10161,green,0.2077
10161,white,0.1929
10164,green,0.2082
10164,white,0.1924
10167,green,0.2082
10167,white,0.1927
10170,green,0.2085
10170,white,0.1923
10173,green,0.209
10173,white,0.1919
10176,green,0.21
10176,white,0.1909
10179,green,0.2077
10179,white,0.1932
10182,green,0.2073
10182,white,0.1935
10185,green,0.2079
10185,white,0.193
10188,green,0.2076
10188,white,0.1933
10191,green,0.2069
10191,white,0.1943
10194,green,0.2079
10194,white,0.1938
10197,green,0.2084
10197,white,0.1932
10200,green,0.2072
10200,white,0.1944
10203,green,0.2049
10203,white,0.1967
10206,green,0.2033
10206,white,0.1984
10209,green,0.2028
10209,white,0.1988
10212,green,0.2028
10212,white,0.1989
10215,green,0.2032
10215,white,0.1985
10218,green,0.2038
10218,white,0.1979
10221,green,0.2038
10221,white,0.1979
10224,green,0.2054
10224,white,0.1963
10227,green,0.2055
10227,white,0.1962
10230,green,0.2049
10230,white,0.1968
10233,green,0.2053
10233,white,0.1964
10236,green,0.205
10236,white,0.1966
10239,green,0.2041
10239,white,0.1974
10242,green,0.2029
10242,white,0.1987
10245,green,0.2024
10245,white,0.199
10248,green,0.1998
10248,white,0.2016
10251,green,0.1989
10251,white,0.2024
10254,green,0.1961
10254,white,0.2052
10257,green,0.1965
10257,white,0.2049
10260,green,0.1959
10260,white,0.2055
10263,green,0.1959
10263,white,0.2055
10266,green,0.1955
10266,white,0.2059
10269,green,0.1957
10269,white,0.2057
10272,green,0.1953
10272,white,0.2062
10275,green,0.1949
10275,white,0.2066
10278,green,0.1944
10278,white,0.2071
10281,green,0.1947
10281,white,0.2067
10284,green,0.1942
10284,white,0.2068
10287,green,0.1942
10287,white,0.2067
10290,green,0.1943
10290,white,0.2066
10293,green,0.1954
10293,white,0.2056
10296,green,0.1962
10296,white,0.2049
10299,green,0.1959
10299,white,0.2054
10302,green,0.1952
10302,white,0.206
10305,green,0.1953
10305,white,0.2059
10308,green,0.1957
10308,white,0.2055
10311,green,0.1961
10311,white,0.2053
10314,green,0.1962
10314,white,0.2055
10317,green,0.1966
10317,white,0.2055
10320,green,0.1975
10320,white,0.205
10323,green,0.197
10323,white,0.2064
10326,green,0.1982
10326,white,0.2063
10329,green,0.1976
10329,white,0.2069
10332,green,0.1983
10332,white,0.2064
10335,green,0.1994
10335,white,0.2054
10338,green,0.2008
10338,white,0.204
10341,green,0.2016
10341,white,0.2031
10344,green,0.203
10344,white,0.2019
10347,green,0.2027
10347,white,0.2019
10350,green,0.2032
10350,white,0.2014
10353,green,0.2039
10353,white,0.2008
10356,green,0.2037
10356,white,0.2009
10359,green,0.2042
10359,white,0.2004
10362,green,0.2039
10362,white,0.2006
10365,green,0.2045
10365,white,0.2001
10368,green,0.2052
10368,white,0.1994
10371,green,0.2053
10371,white,0.199
10374,green,0.206
10374,white,0.1984
10377,green,0.2053
10377,white,0.1991
10380,green,0.206
10380,white,0.1984
10383,green,0.2061
10383,white,0.1982
10386,green,0.2055
10386,white,0.1987
10389,green,0.2058
10389,white,0.1983
10392,green,0.2061
10392,white,0.1981
10395,green,0.2061
10395,white,0.1983
10398,green,0.2055
10398,white,0.1991
10401,green,0.2051
10401,white,0.1995
10404,green,0.2036
10404,white,0.2011
10407,green,0.2035
10407,white,0.2009
10410,green,0.2035
10410,white,0.2007
10413,green,0.2044
10413,white,0.199
10416,green,0.2038
10416,white,0.1987
10419,green,0.2041
10419,white,0.1987
10422,green,0.2043
10422,white,0.1988
10425,green,0.2028
10425,white,0.2006
10428,green,0.2027
10428,white,0.2006
10431,green,0.2024
10431,white,0.2008
10434,green,0.2009
10434,white,0.2022
10437,green,0.2002
10437,white,0.2027
10440,green,0.2002
10440,white,0.2028
10443,green,0.2001
10443,white,0.2029
10446,green,0.1996
10446,white,0.2033
10449,green,0.1996
10449,white,0.2033
10452,green,0.1997
10452,white,0.2032
10455,green,0.1994
10455,white,0.2036
10458,green,0.198
10458,white,0.205
10461,green,0.1971
10461,white,0.2059
10464,green,0.1959
10464,white,0.207
10467,green,0.196
10467,white,0.2071
10470,green,0.1947
10470,white,0.2084
10473,green,0.1937
10473,white,0.2095
10476,green,0.1926
10476,white,0.2108
10479,green,0.1927
10479,white,0.2107
10482,green,0.1924
10482,white,0.2112
10485,green,0.1921
10485,white,0.2113
10488,green,0.1917
10488,white,0.2116
10491,green,0.1914
10491,white,0.2116
10494,green,0.1909
10494,white,0.2119
10497,green,0.1911
10497,white,0.2115
10500,green,0.1904
10500,white,0.2124
10503,green,0.1883
10503,white,0.2145
10506,green,0.1868
10506,white,0.216
10509,green,0.1864
10509,white,0.2166
10512,green,0.1853
10512,white,0.2177
10515,green,0.1857
10515,white,0.2173
10518,green,0.1855
10518,white,0.218
10521,green,0.1863
10521,white,0.2178
10524,green,0.1881
10524,white,0.216
10527,green,0.189
10527,white,0.2158
10530,green,0.1888
10530,white,0.2167
10533,green,0.188
10533,white,0.2182
10536,green,0.1884
10536,white,0.2179
10539,green,0.1899
10539,white,0.2164
10542,green,0.19
10542,white,0.2164
10545,green,0.1896
10545,white,0.2169
10548,green,0.1921
10548,white,0.2145
10551,green,0.1926
10551,white,0.214
10554,green,0.1942
10554,white,0.2124
10557,green,0.1942
10557,white,0.2124
10560,green,0.196
10560,white,0.2107
10563,green,0.1992
10563,white,0.2077
10566,green,0.2006
10566,white,0.2064
10569,green,0.2007
10569,white,0.2066
10572,green,0.2023
10572,white,0.205
10575,green,0.2023
10575,white,0.2055
10578,green,0.2036
10578,white,0.2047
10581,green,0.2045
10581,white,0.2044
10584,green,0.2066
10584,white,0.2028
10587,green,0.2071
10587,white,0.2029
10590,green,0.2065
10590,white,0.2035
10593,green,0.2068
10593,white,0.203
10596,green,0.2075
10596,white,0.2023
10599,green,0.2078
10599,white,0.2018
10602,green,0.2088
10602,white,0.2007
10605,green,0.2091
10605,white,0.1999
10608,green,0.2095
10608,white,0.199
10611,green,0.2092
10611,white,0.1988
10614,green,0.2079
10614,white,0.2
10617,green,0.207
10617,white,0.2003
10620,green,0.2075
10620,white,0.1991
10623,green,0.2065
10623,white,0.1994
10626,green,0.2081
10626,white,0.1981
10629,green,0.206
10629,white,0.2001
10632,green,0.2075
10632,white,0.1985
10635,green,0.2085
10635,white,0.1974
10638,green,0.2065
10638,white,0.1994
10641,green,0.2072
10641,white,0.1986
10644,green,0.2056
10644,white,0.2002
10647,green,0.2062
10647,white,0.1995
10650,green,0.2046
10650,white,0.201
10653,green,0.2023
10653,white,0.203
10656,green,0.2012
10656,white,0.2039
10659,green,0.1995
10659,white,0.2051
10662,green,0.1967
10662,white,0.2076
10665,green,0.196
10665,white,0.2078
10668,green,0.1947
10668,white,0.2086
10671,green,0.1931
10671,white,0.2095
10674,green,0.1922
10674,white,0.2099
10677,green,0.1907
10677,white,0.2108
10680,green,0.1927
10680,white,0.2089
10683,green,0.1935
10683,white,0.2083
10686,green,0.1931
10686,white,0.2084
10689,green,0.1931
10689,white,0.2083
10692,green,0.1928
10692,white,0.2084
10695,green,0.1923
10695,white,0.2089
10698,green,0.1919
10698,white,0.2093
10701,green,0.1914
10701,white,0.2098
10704,green,0.1932
10704,white,0.2081
10707,green,0.1934
10707,white,0.2079
10710,green,0.1936
10710,white,0.2076
10713,green,0.1933
10713,white,0.208
10716,green,0.1911
10716,white,0.2098
10719,green,0.1911
10719,white,0.2097
10722,green,0.1899
10722,white,0.2108
10725,green,0.1911
10725,white,0.2097
10728,green,0.1889
10728,white,0.2118
10731,green,0.1864
10731,white,0.2143
10734,green,0.1861
10734,white,0.2147
10737,green,0.184
10737,white,0.2167
10740,green,0.182
10740,white,0.2189
10743,green,0.1831
10743,white,0.218
10746,green,0.1848
10746,white,0.2164
10749,green,0.1865
10749,white,0.2146
10752,green,0.1878
10752,white,0.2133
10755,green,0.1885
10755,white,0.2126
10758,green,0.1902
10758,white,0.211
10761,green,0.192
10761,white,0.2092
10764,green,0.1902
10764,white,0.2109
10767,green,0.1908
10767,white,0.2102
10770,green,0.1898
10770,white,0.211
10773,green,0.1901
10773,white,0.2104
10776,green,0.1896
10776,white,0.211
10779,green,0.1887
10779,white,0.2119
10782,green,0.1902
10782,white,0.2102
10785,green,0.19
10785,white,0.2104
10788,green,0.1895
10788,white,0.2109
