event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,p1_id,p2_id,p1_id
20150119-atp-2015-580-105032-105936-39,2015-01-19,1.0,0.5099262306296585,0.5099262306296585,0.24017229942485468,0.24017229942485468,0.24017229942485468,0.0,105032,105936,105032
20150119-atp-2015-580-105208-106423-40,2015-01-19,0.0,0.4161451085061238,0.4161451085061238,0.17317675133357355,0.17317675133357355,0.17317675133357355,0.0,105208,106423,105208
20150119-atp-2015-580-104731-106043-41,2015-01-19,1.0,0.5439273749613428,0.5439273749613428,0.20800223930965162,0.20800223930965162,0.20800223930965162,0.0,104731,106043,104731
20150119-atp-2015-580-104997-105575-42,2015-01-19,0.0,0.361848839955006,0.361848839955006,0.13093458297678354,0.13093458297678354,0.13093458297678354,0.0,104997,105575,104997
20150119-atp-2015-580-104882-105902-43,2015-01-19,0.0,0.4191336287336032,0.4191336287336032,0.17567299873539793,0.17567299873539793,0.17567299873539793,0.0,104882,105902,104882
20150119-atp-2015-580-104122-104755-44,2015-01-19,0.0,0.31496928100524224,0.31496928100524224,0.09920564797695926,0.09920564797695926,0.09920564797695926,0.0,104122,104755,104122
20150119-atp-2015-580-104586-104932-45,2015-01-19,1.0,0.41445364745334035,0.41445364745334035,0.342864530980697,0.342864530980697,0.342864530980697,0.0,104586,104932,104586
20150119-atp-2015-580-104534-105526-46,2015-01-19,1.0,0.5175430573719487,0.5175430573719487,0.23276470149000678,0.23276470149000678,0.23276470149000678,0.0,104534,105526,104534
20150119-atp-2015-580-105065-106291-47,2015-01-19,1.0,0.5,0.5,0.25,0.25,0.25,0.0,105065,106291,105065
20150119-atp-2015-580-104022-104745-48,2015-01-19,0.0,0.5,0.5,0.25,0.25,0.25,0.0,104022,104745,104022
20150119-atp-2015-580-104918-106026-49,2015-01-19,1.0,0.5,0.5,0.25,0.25,0.25,0.0,104918,106026,104918
20150119-atp-2015-580-104594-104628-50,2015-01-19,1.0,0.3409057464962149,0.3409057464962149,0.4344052350017118,0.4344052350017118,0.4344052350017118,0.0,104594,104628,104594
20150119-atp-2015-580-105311-111442-51,2015-01-19,1.0,0.4048331658523799,0.4048331658523799,0.3542235604693008,0.3542235604693008,0.3542235604693008,0.0,105311,111442,105311
20150119-atp-2015-580-105147-105373-52,2015-01-19,0.0,0.5103924698836239,0.5103924698836239,0.2605004733139059,0.2605004733139059,0.2605004733139059,0.0,105147,105373,105147
20150119-atp-2015-580-103188-105676-53,2015-01-19,0.0,0.4576210130177927,0.4576210130177927,0.20941699155543078,0.20941699155543078,0.20941699155543078,0.0,103188,105676,103188
20150119-atp-2015-580-104559-104571-54,2015-01-19,0.0,0.4066123223156663,0.4066123223156663,0.1653335806589393,0.1653335806589393,0.1653335806589393,0.0,104559,104571,104559
20150119-atp-2015-580-104216-105041-55,2015-01-19,0.0,0.5933876776843338,0.5933876776843338,0.3521089360276068,0.3521089360276068,0.3521089360276068,0.0,104216,105041,104216
20150119-atp-2015-580-104460-105777-56,2015-01-19,0.0,0.4701319055652629,0.4701319055652629,0.2210240086304253,0.2210240086304253,0.2210240086304253,0.0,104460,105777,104460
20150119-atp-2015-580-103990-104273-57,2015-01-19,0.0,0.5933876776843338,0.5933876776843338,0.3521089360276068,0.3521089360276068,0.3521089360276068,0.0,103990,104273,103990
20150119-atp-2015-580-104291-105062-58,2015-01-19,1.0,0.21899324108429402,0.21899324108429402,0.6099715574720156,0.6099715574720156,0.6099715574720156,0.0,104291,105062,104291
20150119-atp-2015-580-105643-106401-59,2015-01-19,0.0,0.5,0.5,0.25,0.25,0.25,0.0,105643,106401,105643
20150119-atp-2015-580-103333-105074-60,2015-01-19,1.0,0.6784318385824575,0.6784318385824575,0.10340608243745868,0.10340608243745868,0.10340608243745868,0.0,103333,105074,103333
20150119-atp-2015-580-104871-106432-61,2015-01-19,1.0,0.5860429243877995,0.5860429243877995,0.1713604604494051,0.1713604604494051,0.1713604604494051,0.0,104871,106432,104871
20150119-atp-2015-580-104312-104797-62,2015-01-19,1.0,0.733324701514897,0.733324701514897,0.07111571482211876,0.07111571482211876,0.07111571482211876,0.0,104312,104797,104312
20150119-atp-2015-580-104338-104620-63,2015-01-19,0.0,0.27683587342998467,0.27683587342998467,0.07663810081774249,0.07663810081774249,0.07663810081774249,0.0,104338,104620,104338
20150119-atp-2015-580-103819-104229-64,2015-01-19,1.0,0.7810711918488886,0.7810711918488886,0.04792982303846613,0.04792982303846613,0.04792982303846613,0.0,103819,104229,103819
20150119-atp-2015-580-104925-105723-65,2015-01-19,1.0,0.5892742536159704,0.5892742536159704,0.1686956387427182,0.1686956387427182,0.1686956387427182,0.0,104925,105723,104925
20150119-atp-2015-580-104269-104424-66,2015-01-19,1.0,0.5766504613395832,0.5766504613395832,0.17922483188398775,0.17922483188398775,0.17922483188398775,0.0,104269,104424,104269
20150119-atp-2015-580-104545-104890-67,2015-01-19,1.0,0.4419053573514198,0.4419053573514198,0.31146963015304646,0.31146963015304646,0.31146963015304646,0.0,104545,104890,104545
20150119-atp-2015-580-104180-105138-68,2015-01-19,1.0,0.6480819437582251,0.6480819437582251,0.12384631830898901,0.12384631830898901,0.12384631830898901,0.0,104180,105138,104180
20150119-atp-2015-580-103852-105173-69,2015-01-19,1.0,0.24659723781586468,0.24659723781586468,0.5676157220666846,0.5676157220666846,0.5676157220666846,0.0,103852,105173,103852
20150119-atp-2015-580-104792-105668-70,2015-01-19,0.0,0.545608367304248,0.545608367304248,0.2976884904724072,0.2976884904724072,0.2976884904724072,0.0,104792,105668,104792
20150119-atp-2015-580-103720-103794-71,2015-01-19,0.0,0.5860919385725297,0.5860919385725297,0.34350376045970593,0.34350376045970593,0.34350376045970593,0.0,103720,103794,103720
20150119-atp-2015-580-105385-105683-72,2015-01-19,0.0,0.4012864035322695,0.4012864035322695,0.16103077765986346,0.16103077765986346,0.16103077765986346,0.0,105385,105683,105385
20150119-atp-2015-580-104527-105657-73,2015-01-19,1.0,0.8344829103806628,0.8344829103806628,0.0273959069560557,0.0273959069560557,0.0273959069560557,0.0,104527,105657,104527
20150119-atp-2015-580-103813-104897-74,2015-01-19,1.0,0.39266397494783656,0.39266397494783656,0.3688570473261621,0.3688570473261621,0.3688570473261621,0.0,103813,104897,103813
20150119-atp-2015-580-103893-105577-75,2015-01-19,0.0,0.3870673825445872,0.3870673825445872,0.14982115862991782,0.14982115862991782,0.14982115862991782,0.0,103893,105577,103893
20150119-atp-2015-580-104198-105292-76,2015-01-19,1.0,0.6412096090674546,0.6412096090674546,0.12873054462552874,0.12873054462552874,0.12873054462552874,0.0,104198,105292,104198
20150119-atp-2015-580-103970-104660-77,2015-01-19,1.0,0.8511110072882819,0.8511110072882819,0.022167932150710036,0.022167932150710036,0.022167932150710036,0.0,103970,104660,103970
20150119-atp-2015-580-104468-104719-78,2015-01-19,1.0,0.4835975422742787,0.4835975422742787,0.2666714983451654,0.2666714983451654,0.2666714983451654,0.0,104468,104719,104468
20150119-atp-2015-580-105053-105449-79,2015-01-19,0.0,0.38788909729849796,0.38788909729849796,0.1504579518030436,0.1504579518030436,0.1504579518030436,0.0,105053,105449,105053
20150119-atp-2015-580-104471-105453-80,2015-01-19,0.0,0.4886100443318824,0.4886100443318824,0.23873977542200406,0.23873977542200406,0.23873977542200406,0.0,104471,105453,104471
20150119-atp-2015-580-103781-104607-81,2015-01-19,0.0,0.23156616735766772,0.23156616735766772,0.05362288986471937,0.05362288986471937,0.05362288986471937,0.0,103781,104607,103781
20150119-atp-2015-580-104678-104919-82,2015-01-19,1.0,0.7841099749083841,0.7841099749083841,0.046608502934058556,0.046608502934058556,0.046608502934058556,0.0,104678,104919,104678
20150119-atp-2015-580-104259-106071-83,2015-01-19,0.0,0.30367043727638393,0.30367043727638393,0.09221573447563022,0.09221573447563022,0.09221573447563022,0.0,104259,106071,104259
20150119-atp-2015-580-105032-106423-84,2015-01-19,1.0,0.5077506679817254,0.5077506679817254,0.24230940487243754,0.24230940487243754,0.24230940487243754,0.0,105032,106423,105032
20150119-atp-2015-580-104731-105575-85,2015-01-19,1.0,0.582966877177907,0.582966877177907,0.17391662553074694,0.17391662553074694,0.17391662553074694,0.0,104731,105575,104731
20150119-atp-2015-580-104755-105902-86,2015-01-19,1.0,0.4952089485818135,0.4952089485818135,0.25481400559187817,0.25481400559187817,0.25481400559187817,0.0,104755,105902,104755
20150119-atp-2015-580-104534-104586-87,2015-01-19,1.0,0.5820484321134388,0.5820484321134388,0.17468351309883476,0.17468351309883476,0.17468351309883476,0.0,104534,104586,104534
20150119-atp-2015-580-104745-105065-88,2015-01-19,1.0,0.40021420254173823,0.40021420254173823,0.359743002832643,0.359743002832643,0.359743002832643,0.0,104745,105065,104745
20150119-atp-2015-580-104594-104918-89,2015-01-19,0.0,0.35394745972923564,0.35394745972923564,0.12527880424877888,0.12527880424877888,0.12527880424877888,0.0,104594,104918,104594
20150119-atp-2015-580-105311-105373-90,2015-01-19,1.0,0.43607883966759625,0.43607883966759625,0.3180070750706446,0.3180070750706446,0.3180070750706446,0.0,105311,105373,105311
20150119-atp-2015-580-104571-105676-91,2015-01-19,1.0,0.4660519286870657,0.4660519286870657,0.2851005428588024,0.2851005428588024,0.2851005428588024,0.0,104571,105676,104571
20150119-atp-2015-580-105041-105777-92,2015-01-19,0.0,0.31560080852917977,0.31560080852917977,0.09960387034427198,0.09960387034427198,0.09960387034427198,0.0,105041,105777,105041
20150119-atp-2015-580-104273-104291-93,2015-01-19,0.0,0.46708274584248205,0.46708274584248205,0.2181662914637527,0.2181662914637527,0.2181662914637527,0.0,104273,104291,104273
20150119-atp-2015-580-103333-106401-94,2015-01-19,0.0,0.7241863512853968,0.7241863512853968,0.5244458713880561,0.5244458713880561,0.5244458713880561,0.0,103333,106401,103333
20150119-atp-2015-580-104312-104871-95,2015-01-19,1.0,0.5640299816305294,0.5640299816305294,0.1900698569170765,0.1900698569170765,0.1900698569170765,0.0,104312,104871,104312
20150119-atp-2015-580-103819-104620-96,2015-01-19,1.0,0.7523172238632496,0.7523172238632496,0.06134675759480761,0.06134675759480761,0.06134675759480761,0.0,103819,104620,103819
20150119-atp-2015-580-104269-104925-97,2015-01-19,0.0,0.3945826041812068,0.3945826041812068,0.1556954315224229,0.1556954315224229,0.1556954315224229,0.0,104269,104925,104269
20150119-atp-2015-580-104180-104545-98,2015-01-19,1.0,0.6086932285531238,0.6086932285531238,0.15312098938017782,0.15312098938017782,0.15312098938017782,0.0,104180,104545,104180
20150119-atp-2015-580-103852-105668-99,2015-01-19,1.0,0.47343390635000515,0.47343390635000515,0.27727185098181517,0.27727185098181517,0.27727185098181517,0.0,103852,105668,103852
20150119-atp-2015-580-103794-105683-100,2015-01-19,0.0,0.22887787753812217,0.22887787753812217,0.05238508282635565,0.05238508282635565,0.05238508282635565,0.0,103794,105683,103794
20150119-atp-2015-580-103813-104527-101,2015-01-19,0.0,0.1965019305531284,0.1965019305531284,0.0386130087111065,0.0386130087111065,0.0386130087111065,0.0,103813,104527,103813
20150119-atp-2015-580-104198-105577-102,2015-01-19,1.0,0.5081845576931587,0.5081845576931587,0.2418824292914739,0.2418824292914739,0.2418824292914739,0.0,104198,105577,104198
20150119-atp-2015-580-103970-104468-103,2015-01-19,1.0,0.8183032345545515,0.8183032345545515,0.03301371457333835,0.03301371457333835,0.03301371457333835,0.0,103970,104468,103970
20150119-atp-2015-580-105449-105453-104,2015-01-19,0.0,0.4297323587645562,0.4297323587645562,0.18466990016934923,0.18466990016934923,0.18466990016934923,0.0,105449,105453,105449
20150119-atp-2015-580-104607-104678-105,2015-01-19,1.0,0.34280808375416955,0.34280808375416955,0.43190121477886656,0.43190121477886656,0.43190121477886656,0.0,104607,104678,104607
20150119-atp-2015-580-105032-106071-106,2015-01-19,0.0,0.4442658475750379,0.4442658475750379,0.1973721433215668,0.1973721433215668,0.1973721433215668,0.0,105032,106071,105032
20150119-atp-2015-580-104731-104755-107,2015-01-19,1.0,0.4690371741576815,0.4690371741576815,0.28192152242646024,0.28192152242646024,0.28192152242646024,0.0,104731,104755,104731
20150119-atp-2015-580-104534-104745-108,2015-01-19,0.0,0.5716835123820733,0.5716835123820733,0.3268220383295041,0.3268220383295041,0.3268220383295041,0.0,104534,104745,104534
20150119-atp-2015-580-104918-105311-109,2015-01-19,1.0,0.5550747857242059,0.5550747857242059,0.19795844629836132,0.19795844629836132,0.19795844629836132,0.0,104918,105311,104918
20150119-atp-2015-580-104571-105777-110,2015-01-19,0.0,0.42090511797860375,0.42090511797860375,0.17716111834058235,0.17716111834058235,0.17716111834058235,0.0,104571,105777,104571
20150119-atp-2015-580-104291-106401-111,2015-01-19,0.0,0.5069006508949577,0.5069006508949577,0.2569482698777318,0.2569482698777318,0.2569482698777318,0.0,104291,106401,104291
20150119-atp-2015-580-103819-104312-112,2015-01-19,0.0,0.7371018588066988,0.7371018588066988,0.5433191502562905,0.5433191502562905,0.5433191502562905,0.0,103819,104312,103819
20150119-atp-2015-580-104180-104925-113,2015-01-19,0.0,0.5339653175829278,0.5339653175829278,0.2851189603814369,0.2851189603814369,0.2851189603814369,0.0,104180,104925,104180
20150119-atp-2015-580-103852-105683-114,2015-01-19,0.0,0.36820202049280093,0.36820202049280093,0.13557272789498098,0.13557272789498098,0.13557272789498098,0.0,103852,105683,103852
20150119-atp-2015-580-104198-104527-115,2015-01-19,0.0,0.2612781795999377,0.2612781795999377,0.06826628713505731,0.06826628713505731,0.06826628713505731,0.0,104198,104527,104198
20150119-atp-2015-580-103970-105453-116,2015-01-19,0.0,0.6632937857172825,0.6632937857172825,0.43995864617116426,0.43995864617116426,0.43995864617116426,0.0,103970,105453,103970
20150119-atp-2015-580-104607-106071-117,2015-01-19,1.0,0.6567067586138235,0.6567067586138235,0.11785024958142762,0.11785024958142762,0.11785024958142762,0.0,104607,106071,104607
20150119-atp-2015-580-104731-104745-118,2015-01-19,0.0,0.5839274707672172,0.5839274707672172,0.3409712911165993,0.3409712911165993,0.3409712911165993,0.0,104731,104745,104731
20150119-atp-2015-580-104918-105777-119,2015-01-19,1.0,0.4201606249039378,0.4201606249039378,0.3362137009117919,0.3362137009117919,0.3362137009117919,0.0,104918,105777,104918
20150119-atp-2015-580-104312-106401-120,2015-01-19,0.0,0.5884356284045535,0.5884356284045535,0.34625648877586185,0.34625648877586185,0.34625648877586185,0.0,104312,106401,104312
20150119-atp-2015-580-104925-105683-121,2015-01-19,1.0,0.49276529385744455,0.49276529385744455,0.25728704711552464,0.25728704711552464,0.25728704711552464,0.0,104925,105683,104925
20150119-atp-2015-580-104527-105453-122,2015-01-19,1.0,0.5882742100209766,0.5882742100209766,0.1695181261338509,0.1695181261338509,0.1695181261338509,0.0,104527,105453,104527
20150119-atp-2015-580-104607-104745-123,2015-01-19,1.0,0.6935082125838018,0.6935082125838018,0.09393721575357603,0.09393721575357603,0.09393721575357603,0.0,104607,104745,104607
20150119-atp-2015-580-104918-106401-124,2015-01-19,1.0,0.5406225326397918,0.5406225326397918,0.21102765751827918,0.21102765751827918,0.21102765751827918,0.0,104918,106401,104918
20150119-atp-2015-580-104527-104925-125,2015-01-19,0.0,0.5834022598645571,0.5834022598645571,0.3403581968150722,0.3403581968150722,0.3403581968150722,0.0,104527,104925,104527
20150119-atp-2015-580-104607-104918-126,2015-01-19,0.0,0.6197238019115087,0.6197238019115087,0.3840575906556548,0.3840575906556548,0.3840575906556548,0.0,104607,104918,104607
20150119-atp-2015-580-104918-104925-127,2015-01-19,0.0,0.4442359015526735,0.4442359015526735,0.19734553622831663,0.19734553622831663,0.19734553622831663,0.0,104918,104925,104918
20150202-atp-2015-2276-104571-105888-1,2015-02-02,1.0,0.5997744013824848,0.5997744013824848,0.16018052978874836,0.16018052978874836,0.16018052978874836,0.0,104571,105888,104571
20150202-atp-2015-2276-104660-106432-2,2015-02-02,1.0,0.6278532040458038,0.6278532040458038,0.13849323773897415,0.13849323773897415,0.13849323773897415,0.0,104660,106432,104660
20150202-atp-2015-2276-104022-104882-3,2015-02-02,1.0,0.3824834213491374,0.3824834213491374,0.381326724908667,0.381326724908667,0.381326724908667,0.0,104022,104882,104022
20150202-atp-2015-2276-103582-106000-4,2015-02-02,0.0,0.5066458439774438,0.5066458439774438,0.2566900112196164,0.2566900112196164,0.2566900112196164,0.0,103582,106000,103582
20150202-atp-2015-2276-104424-104897-5,2015-02-02,1.0,0.45322279687176037,0.45322279687176037,0.2989653098607402,0.2989653098607402,0.2989653098607402,0.0,104424,104897,104424
20150202-atp-2015-2276-104678-105011-6,2015-02-02,1.0,0.8688485439763999,0.8688485439763999,0.017200704417110316,0.017200704417110316,0.017200704417110316,0.0,104678,105011,104678
20150202-atp-2015-2276-104312-104898-7,2015-02-02,1.0,0.825321017238833,0.825321017238833,0.030512747018476078,0.030512747018476078,0.030512747018476078,0.0,104312,104898,104312
20150202-atp-2015-2276-104868-105099-8,2015-02-02,1.0,0.4078250961114497,0.4078250961114497,0.3506711167954138,0.3506711167954138,0.3506711167954138,0.0,104868,105099,104868
20150202-atp-2015-2276-105041-105575-9,2015-02-02,0.0,0.47294805495025133,0.47294805495025133,0.22367986268122594,0.22367986268122594,0.22367986268122594,0.0,105041,105575,105041
20150202-atp-2015-2276-103781-104719-10,2015-02-02,0.0,0.5469150741762877,0.5469150741762877,0.2991160983612543,0.2991160983612543,0.2991160983612543,0.0,103781,104719,103781
20150202-atp-2015-2276-104471-106243-11,2015-02-02,1.0,0.5896611225075745,0.5896611225075745,0.16837799438174378,0.16837799438174378,0.16837799438174378,0.0,104471,106243,104471
20150202-atp-2015-2276-104433-104997-12,2015-02-02,0.0,0.699622171649827,0.699622171649827,0.48947118306402,0.48947118306402,0.48947118306402,0.0,104433,104997,104433
20150202-atp-2015-2276-103333-104571-13,2015-02-02,0.0,0.46719836734683456,0.46719836734683456,0.21827431445154777,0.21827431445154777,0.21827431445154777,0.0,103333,104571,103333
20150202-atp-2015-2276-104022-104660-14,2015-02-02,1.0,0.39181953527306945,0.39181953527306945,0.3698834776754652,0.3698834776754652,0.3698834776754652,0.0,104022,104660,104022
20150202-atp-2015-2276-104198-106000-15,2015-02-02,1.0,0.5647020338580222,0.5647020338580222,0.18948431932734244,0.18948431932734244,0.18948431932734244,0.0,104198,106000,104198
20150202-atp-2015-2276-104424-104678-16,2015-02-02,0.0,0.16405612992099802,0.16405612992099802,0.026914413764655382,0.026914413764655382,0.026914413764655382,0.0,104424,104678,104424
20150202-atp-2015-2276-104312-104868-17,2015-02-02,1.0,0.7042641907843843,0.7042641907843843,0.08745966885241506,0.08745966885241506,0.08745966885241506,0.0,104312,104868,104312
20150202-atp-2015-2276-104180-105575-18,2015-02-02,0.0,0.7163515103519792,0.7163515103519792,0.5131594863835618,0.5131594863835618,0.5131594863835618,0.0,104180,105575,104180
20150202-atp-2015-2276-104471-104719-19,2015-02-02,0.0,0.6358143180771707,0.6358143180771707,0.40425984707193763,0.40425984707193763,0.40425984707193763,0.0,104471,104719,104471
20150202-atp-2015-2276-104997-105173-20,2015-02-02,1.0,0.24228158802807634,0.24228158802807634,0.5741371918412539,0.5741371918412539,0.5741371918412539,0.0,104997,105173,104997
20150202-atp-2015-2276-104022-104571-21,2015-02-02,0.0,0.2942568597481699,0.2942568597481699,0.08658709950885413,0.08658709950885413,0.08658709950885413,0.0,104022,104571,104022
20150202-atp-2015-2276-104198-104678-22,2015-02-02,1.0,0.2790869323009184,0.2790869323009184,0.5197156511793006,0.5197156511793006,0.5197156511793006,0.0,104198,104678,104198
20150202-atp-2015-2276-104312-105575-23,2015-02-02,1.0,0.6042282885713157,0.6042282885713157,0.15663524756718974,0.15663524756718974,0.15663524756718974,0.0,104312,105575,104312
