frame_key,rater,label,cx,cy,box_w,box_h,reason
e5bd3c488188e13caaacad21a1367cefb446f61ae64e4f0e925dd74a763a1c84,sol,VISIBLE,339.0,334.0,23.0,22.0,controlled at hip
e5c7cb72f83fa496bc3184c61096d327e2971c52977999c6792a68037704c3ad,sol,ABSENT,,,,,broadcast graphic
e5f28e676ccb89514ecc45a40bad564b1a37814919426c9fff0f2d5e5aa121c8,sol,ABSENT,,,,,ball obscured or out of frame
e68262a433bafad167691e9a21dd34b4030045a3dab058364914bade2b50ff88,sol,VISIBLE,784.0,221.0,27.0,28.0,held at right hip
e74a40a018413a3d3fba48c4ab55f627b373f8a4dcf95d39829aec1547c6ffce,sol,VISIBLE,340.0,239.0,44.0,45.0,motion-blurred pass
e7911da1b2534bce30b0487316ef9452e1c59ae1f00fcb0f7245dbfe326ecb8f,sol,ABSENT,,,,,broadcast graphic
e79d1d6072d37b3c0407b26e0ff50b2eace06cb7f4c7d02f425c6552eb037337,sol,ABSENT,,,,,no ball visible near hoop
e848892b2b1700dc05b6c9a1b91fdb65db644b5ae13bebecf3cec627330c222f,sol,VISIBLE,584.0,362.0,15.0,16.0,right-hand dribble
e8521bf0d237ae2d37a23d606d4fd8ee568034f8d4ddedaffb50ac6e12af6533,sol,VISIBLE,580.0,347.0,22.0,22.0,ball cradled by foreground player
e86b1958b0e933225f4d64262291b7186822cf745302bfa18fd5e63db8024f40,sol,ABSENT,,,,,crowd closeup
e89b2b5cefc1ed21c6002f5f6018a90435fc8b6314b2b510344b572209197557,sol,VISIBLE,395.0,249.0,45.0,31.0,motion blurred airborne ball
e979919ec4742c9cafcd760cfe6fb091c47f5fab9a5b786c88de0cbcdd50b8ca,sol,ABSENT,,,,,courtside interview
e9a686856100d65a562621af0d9f4d268d32b44ec363fd0382391c47eb41c5dd,sol,ABSENT,,,,,no ball visible in live play
e9fe387a041cc4240edb0ff0d05494312c538d6d83bbe50c90d275dd0f070bc0,sol,VISIBLE,514.0,18.0,20.0,22.0,airborne ball above lane
ea06480bfc22c25974338ed9ff1781cb303b367bca626fcb6b2f240f2c0cd958,sol,ABSENT,,,,,broadcast transition graphic
ea21e74200df72706ee8a1d2b9f2e2008b47ca203be4b3ba260bb5a0c65006cf,sol,ABSENT,,,,,bench closeup
ea2300654a31a0e8a65fc808aada10f371e953bc3ca8638b24925a48b8c699bc,sol,ABSENT,,,,,player closeup
ea840f4d4a332461fa458bc0d6059c70521fdcf9b3987bbdb46e0ec78bdbf976,sol,ABSENT,,,,,no ball visible in transition
eaa882f182d838e614de6785087352906fae1defe182255a4ea61825ee7eab7d,sol,VISIBLE,305.0,217.0,18.0,18.0,ball held by white player
eab3e7c6acefe8e755118d596c38beea4d00897498b9eee4877ea71cd5a0cf1d,sol,VISIBLE,482.0,227.0,35.0,30.0,white basketball under rim
eadfc76d8ce4b8545f7cc1af11d7a47b12aa1808a6fd0c38738fddc6c0e0541b,sol,ABSENT,,,,,no ball visible among players
eb1b380880aafbbeded4c24a2fa7343edec4c15cf79d6f9227ae44b7eb10c66a,sol,ABSENT,,,,,sideline officials
eb8de85a969dce960afe18c4b0a0dd3c1e4822bf1d964c42b3ef12c875ecec93,sol,ABSENT,,,,,crowd celebration
eba8c3908739e03f2422929886b112ed53abc3e46b8783426aa773799cabe333,sol,VISIBLE,752.0,316.0,20.0,20.0,ball controlled by right wing
ebc26084e402a1376edef7e983ef560631e47f7618866adb9cabbe895979069c,sol,ABSENT,,,,,team huddle closeup
ebc32a31ced1e32d6e8ba376d1b612da97202f7bf357e83b90af1a894966de3f,sol,ABSENT,,,,,sideline lineup
ec8cbc20f4b79aac2bb0d4c3cf2bdd7091533677fae271bb5e46648e7ec1b55c,sol,ABSENT,,,,,no ball visible in half court
ec8f5ca63a7b3c5ac9cd31fde027011333f0544f742d395269792c590fa69715,sol,VISIBLE,664.0,454.0,36.0,41.0,ball held at free throw line
ecc0d3be31ce62f03cad7ce52ac052f41e5b2919913d1a7ad278a77d629bfd3d,sol,ABSENT,,,,,interview frame with no ball
ed005cbfedb01cdfe905a888cdc21ca3cf7044888e9e763bca3a52a5adb165d0,sol,ABSENT,,,,,close-up with no ball
ed5e6a35bf81817508284dc95ee8cf3daa1b7c2f5f0e82f5d3c62bf21594a6ac,sol,VISIBLE,474.0,89.0,17.0,18.0,airborne ball above basket
eda38fd4a9914e452d897b0cd3933931a958b88b7c04b1a87ccc8a3680abca70,sol,ABSENT,,,,,bracket graphic with no ball
edce8ae845c0dd71d5cb5e6862086be7657d5a6aa80893adb11cbcf0205aeae7,sol,VISIBLE,50.0,133.0,100.0,132.0,large ball clipped at left edge
ede87007754221801121d7d09be7937ced5a777f842324d4c2a35d988b4e718b,sol,ABSENT,,,,,celebration with no ball
ee27ca49da66243ef9e51c56f1c6ed60fca7847ab05c1146a1afb2ffb65ca286,sol,ABSENT,,,,,no ball visible near hoop
ee311d78fabf4f142cba98e2de9aaaa13cebafcfa70c4a5a6138c67cb9f83a46,sol,VISIBLE,265.0,361.0,19.0,22.0,dribbled ball beside player
ee74084b8982b01c306f14314a2a935e02d9350bd02bb013f770a0d86e4c2517,sol,ABSENT,,,,,flag display with no ball
ee76f9191cdbd8d5027d46596a903214dfcbc5bc2ff5f55c377abe4dc4fe6fea,sol,VISIBLE,163.0,187.0,23.0,20.0,ball in shooters hands
ee7f587678ccf2dc828eb9a25ba019d4d5c8a5180ec9842e8d794b4e88374e85,sol,VISIBLE,684.0,273.0,21.0,19.0,ball held by official
ee801423da414b14e6d3486a617cf36e811a3a45f4803bb1f651b3b9969cdde6,sol,ABSENT,,,,,close-up with no ball
ef38a29a9b129e17b92d451bd58c4f2a471e4007f60dce883f1c0a59bfd05374,sol,VISIBLE,645.0,382.0,19.0,17.0,bouncing ball by dribbler
ef983fcccd3ace70e36529b4b04e37276a495637ee40416fe155baedcb6ec0af,sol,ABSENT,,,,,close-up with no ball
f0679fbea70cd2c5b293079063810b65bf4575f16453cfcb7074ae884ea22a1b,sol,ABSENT,,,,,close-up with no ball
f15fccffca03276c1d8633ea654df2261496ddb605f7b304fe28a00fd21910fd,sol,VISIBLE,566.0,209.0,30.0,30.0,airborne ball over players
f183ac9e41aa49dde97766504e80649a4e977cd4b2546ee4e3f0251db1b38702,sol,ABSENT,,,,,arena exterior with no ball
f19823b78128c997d74a3851d9d97d2e9b940ccb38253de415e47fd1a5f1221b,sol,ABSENT,,,,,close-up with no ball
f19899cc7b14e1a2c6e036400065fa3d393c8c7958c9465d6804b2ccc40d9be1,sol,VISIBLE,233.0,154.0,66.0,66.0,airborne ball near clock
f1bbb0bdf8333f1191382b2de3b5f51e679b10f813345d5700fa76aab52fa52c,sol,VISIBLE,539.0,330.0,82.0,76.0,ball held at players face
f1f13c7f22edc6b5a85b51c561c3d330860100984c11e3549c877e4a32496864,sol,VISIBLE,625.0,116.0,25.0,24.0,orange ball in flight
f22176d4659e106b0600c64471969f83b65ba199c23cdc59a3cac03465e7ad12,sol,ABSENT,,,,,no ball in main frame
f2d1b5c0bd14d7b8d71339d751c7d1ba8f6b1258a25d88170bde089ca8af64da,sol,ABSENT,,,,,no ball in main frame
f339d0f0f44dbdbcdb67650b1228d9d100e728a084c89de23c931bd9bf5cd103,sol,ABSENT,,,,,no ball in main frame
f3b924adc1a6d43917801364b965d8c772d44f40f07dc1af4d04f1276e117fb1,sol,VISIBLE,372.0,224.0,31.0,31.0,ball beside dribbler
f43576229b16a9afa1ea528acb9a901aaea8efe61896e7b32469216a829f09e4,sol,ABSENT,,,,,no ball in main frame
f442c7b355e0d3c2fef1eab175358a9adaa17b9512436ec645af7e227497ced1,sol,ABSENT,,,,,no ball in main frame
f46373fc2ad21b635308b20487ddd8eab3528108af9e28b5040e89bdfeae11a3,sol,ABSENT,,,,,no ball in main frame
f4745b0656259bef203c918c65d63093e234ab37fc411cadaaf85511c6515173,sol,VISIBLE,797.0,190.0,54.0,52.0,white ball held
f6c38194abd9fb6f1b8100df9cee13e4012d5208a103640ec4a9fc4ac9f9eec9,sol,ABSENT,,,,,no ball in main frame
f77c3f33f4d79a6d17f1ce3e9606d7c926895abefc2ad05aade2d5b079afece5,sol,ABSENT,,,,,no ball in main frame
f7a84e2f89d654ba032b4e0be8fc07a367ff9fb403efe1993d8539412caa0567,sol,VISIBLE,530.0,310.0,25.0,23.0,ball held overhead
f7d5f65f5257cf5cafa9b3fc64ddb82fae247d7f893c0d498fed2af5b08321f3,sol,VISIBLE,505.0,190.0,220.0,240.0,large blurred ball foreground
f7f4a82ba9cb34a726da0c9efcc079824b2e2efe3154e9aa17064bf8b52fcedb,sol,ABSENT,,,,,no ball in main frame
f848c4f039c2958153ed931dd720f05115fbda9c9a88d7c1312dd77e218ad688,sol,VISIBLE,584.0,73.0,78.0,76.0,ball held at waist
f8603da6a2db0191583ad827e2d55ad117d410d0ef6050d6d8fdadba18781081,sol,ABSENT,,,,,no ball in main frame
f88f6bc5615299efee1b67762ca6c15b6dbe967d90540fe37e376579cdc7963b,sol,VISIBLE,311.0,296.0,31.0,34.0,white ball cradled
f8df04ea06fa81ed43ef7cb9921b715e956561135c2c08d3e6e94e3dd8aaaa40,sol,ABSENT,,,,,no ball in main frame
f93e941cb10f14df6ca6b1e41f95ad3bfc2211288efd8c88a9e9b7c350536725,sol,VISIBLE,604.0,242.0,68.0,62.0,ball held in both hands
f9932656ee59d5138b52ef1d5501ba9871fa2d695bd6be6de6f9aae09f730584,sol,ABSENT,,,,,no ball in main frame
f9d71135e6240b5007270a3e0cfdf4e464d9ac8c5e40802b0277773cea40aaef,sol,VISIBLE,190.0,413.0,20.0,24.0,motion-blurred dribble
fa1b699643c057f5d2161bb533489079bb8bb1d2ce6a119a9b8db56aad7c8b2b,sol,ABSENT,,,,,no ball visible
face585feda88f8ae674ca1aef5685b9f6dd1956629900fc7f694337b0f0267b,sol,VISIBLE,268.0,345.0,21.0,19.0,ball held at sideline
fb1b5db3afd29b4429d1c5f2e93da793e200c5c617464d3c5b86b9e2536f263f,sol,VISIBLE,360.0,85.0,15.0,18.0,ball above rim
fb255f6b5089f3c72bc17655b1c866e0dbd1881ece9c1d81f2089c1a53a9b97d,sol,VISIBLE,321.0,268.0,38.0,28.0,motion-blurred ball in hand
fb4f91766c8e82a4627d97893f105dacc4cd5db1de5cc8ee588c973196f037bc,sol,ABSENT,,,,,no ball visible
fbae0d0d4b51d9aac91da33f5d839c5a7a72a8473e625847933a53b1d554ea50,sol,ABSENT,,,,,no ball visible
fbda48df8ff799d24b5917944fc848319dd73d13fc0370366a95338347039437,sol,ABSENT,,,,,no ball visible
fc7d49e94fc2feab024df67469101f3323d0a90abdd88ff258159671705f3f66,sol,ABSENT,,,,,no ball visible
fd56bbf0af4a1f64f0f31d8179c4a3458b00e021647460ed16bbcd57b357f688,sol,ABSENT,,,,,no ball visible
fd74ef3ff8775523a9726de1fd609b2296f73d66b81bce6d432f5ee1c349752b,sol,ABSENT,,,,,no ball visible
fd9b7a4304f763255a4e53ad3e1457ce205cceb1c8a42647abb97dd28af533ca,sol,VISIBLE,559.0,243.0,20.0,20.0,airborne ball in lane
fdb7c19c0baea25d0ad3c01a57c81665987b1ac401c8fac6ab0a5891ae4fa36c,sol,ABSENT,,,,,no ball visible
fdc404d87dff0f2aa2cb8335c3b61419a04f6255496e1997c5ec3ad6a9de68b4,sol,ABSENT,,,,,no ball visible
fe43ac29fa44c79f826c70d1c1d94a9e2103776c202658465ea8e521a18bbd51,sol,ABSENT,,,,,no ball visible
fe52609d79e5467948e775c5d106770d1bd996d87eda94f2c3a4fd1173a1372b,sol,ABSENT,,,,,no ball visible
fe542224de892f6b3360d9b40409e1acf7270c185087f4bd7872f14dd7f3eb90,sol,ABSENT,,,,,no ball visible
fe5fa5337cc3492a681f43b6104ebe37878bcec0d6b4c11be36c0211403036af,sol,VISIBLE,668.0,233.0,27.0,23.0,ball carried at midcourt
ff3827e714e6175283a4ec3cdaed1d8caf9ebf2edba6382942397cb3bf4b0c68,sol,ABSENT,,,,,no ball visible
ff3ba7406d07c24504a647a57582436cf8b4dfa5edfa354a2144cc276f0bc48d,sol,ABSENT,,,,,no ball visible
ff4169c59f81bb3188d80864ba7eb8993ca011c8beb08d32de06952776be41f3,sol,UNKNOWN,,,,,possible ball clipped at left edge
