g_id,memo,resolved,tokens,register_verdict
107,docs/evidence/tracking/g107_jump_statistic_policy_2026-09-02.md,0,1,"| G154-HAZ | all | The eligibility definition now exists twice: the census hardcodes `MIN_FRAMES_FOR_METRICS = 30` and its own `EXPECTED_SPACES` rather than importing `tracking_harness`. Separately, the commit that removed a hardcoded pod address introduced `213.192.2.123` and `40034` as its fallbacks. | `g154_local_table_census.py`; `footage_bridge.py` | **RECORDED, no fix. Consequence: G154's `1` and G107's `8-of-203`, G142's `8-of-16`, G144's `8` were not produced by the same procedure and ARE NOT COMPARABLE.** |"
112,docs/evidence/tracking/g112_wide_footage/source_access_notes.md,0,1,NOT FOUND
131,docs/evidence/tracking/g131_jump_statistic_policy_attempt2_2026-09-02.md,0,1,NOT FOUND
147,docs/evidence/tracking/g147_coverage_bar_adjudication_2026-09-02.md,0,1,"| G164 | all | Three quantities share the coverage name. Ledger `coverage_pct` = emitted-frame PRESENCE over decoded in-play frames, ignoring `min_players`. Harness coverage on the daemon path = `min_players` over a decoded-padded frame -- this decides `passed` and is DISCARDED on return. Harness coverage on any direct `evaluate()` = `min_players` over emitted frames, which is what every census and hand check reads. Reproduced: `mlb_2026-08-30_10893dca` 6,109 emitted frames / 39,035 decoded = 0.1565, matching its ledger row exactly. | `g164_three_coverages_2026-09-03.md` | **ACCEPT -- measurement only, no fix, no rename, no bar touched. Sharpens G147: the gating quantity is thrown away on every job, so it cannot be compared after the fact for ANY row, denominator or not.** |"
149,docs/evidence/tracking/g149_persist_decoded_denominator_2026-09-02.md,0,1,"| G153 | all | A real local end-to-end reproduction produced a ledger row carrying `decoded_frames: 150` against 71 emitted rows, answering the question G149 could not. | `g153_decoded_frames_producer_2026-09-03.md` | **ACCEPT WITH CORRECTIONS -- the lane called deployment outstanding; it is not. The new pod's first real daemon row reads `decoded_frames = 39035`, `coverage_pct = 0.1565`. That is 1 row of 1 completed job, not a rate.** |"
153,docs/evidence/tracking/g153_decoded_frames_producer_2026-09-03.md,0,1,"| G153-CORR | all | The `decoded_frames` producer landed 2026-09-02 in `893e0afe7`, before today's deploy, so the running daemon already carried it. | `g160_pod_code_identity_2026-09-03.md` | **CORRECTION -- my correction went the wrong way. The pod row proves the 09-02 producer works, not today's deploy. Deployment was never the blocker. Today's deploy stays unproven until the daemon restarts.** |"
167,docs/evidence/tracking/g167_track_id_namespace_2026-09-03.md,0,1,## G167 result register
169,docs/evidence/tracking/g169_emitted_frame_nondeterminism_2026-09-03.md,0,4,## G169 / G170 result register
172,docs/evidence/tracking/g172_cv2_environment_gap_2026-09-03.md,0,5,NOT FOUND
174,docs/evidence/tracking/g174_late_stamp_skip_rate_2026-09-03.md,0,1,## G174 / G180 result register
175,docs/evidence/tracking/g175_rally_stage_histogram_2026-09-03.md,0,1,## G175 result register
182,docs/evidence/tracking/g182_calibration_unavailable_cause_2026-09-03.md,0,1,"| G182 | tennis | Exhaustive read-only funnel over the pod clip `tennis_smoke.mp4`, N=28,773 decoded frames. The wall is `detect_court_corners`: 26,113/28,773 = **90.755%** of frames reach corner detection and return no corners. No later loss is close (fresh-stability 562/2,660 = 21.128%; emit 35/2,522 = 1.388%). | `g182_calibration_unavailable_cause_2026-09-03.md`, `g182_funnel/` | **ACCEPT. Verified in master: A1 test passes; A2 every headline recomputed from the committed per-frame artifact independently of the lane harness and reproduces exactly; A3 the even-sample positions recompute to the frames claimed, not a head slice; clip byte size verified on pod. Diagnostic only, nothing changed. Its footage-cause wording is corrected by G182b.** |"
184,docs/evidence/tracking/g184_corner_detector_defect_2026-09-03.md,0,4,"| G184 | tennis | The located gate on G182b's full-court frame 149 is **`horizontal_roles`** -- orientation (51h/27v), clustering (9h/7v) and the across-court cross-ratio (0.0039 against a 0.05 tolerance) all pass; the 5/4/4 role-window template finds zero eligible combinations. But the first-failing gate is **SPREAD, not dominated**: demo modal `vertical_cluster_count` 121/150, pod-sample modal `insufficient_oriented_lines` 100 of 200 observations over 26,113 eligible. The pooled modal-set eye check finds no court corners visible in any of 5 frames. | `g184_corner_detector_defect_2026-09-03.md` | **ACCEPT. Verified in master: test passes; all 350 records, both distributions and the frame-149 gate values recompute exactly; the pod sample reproduces floor-linspace(0,26112,200) and spans the full set. NET READING: the detector is imperfect and frame 149 is a genuine miss, but the DOMINANT cause of the 90.755 pct corner loss is footage that contains no court -- confirmed by eye. G182b's correction stands as an existence proof and is now bounded; it was correctly hedged as claiming no rate.** |"
185,docs/evidence/tracking/g185_coordinate_contract_wall_2026-09-03.md,0,1,"| G185 | baseball/soccer/football | **The coordinate-contract rejections are a DELIBERATE PRESERVATION PATH, not a bug.** `adapter_run.py:47` sets `IMAGE_SPACE = {baseball, football, soccer}` and `:102-105` applies `image_space=True` unconditionally; each adapter emits pixel rows and `continue`s before its calibration branch. Measured calibration on real pod footage: **0 of 120 adapter-evaluated frames** for each of the three, against tennis's landed 9.245 pct. | `g185_coordinate_contract_wall_2026-09-03.md`, `g185_coordinate_contract_wall/` | **ACCEPT. Verified in master: 120 unique records per sport, 0 successes, sampling spans frame 0 to the last metadata frame, test passes, IMAGE_SPACE confirmed at the quoted lines. TWO CORRECTIONS AGAINST MY SPEC: baseball has NO calibrated coordinate-emit path (assertion withdrawn), and football's contradiction is resolved -- its `court_feet` branch exists but the daemon continues before reaching it. The lane REFUSED the tempting synthesis: three sports at 0.000 pct is not one shared wall, and it named why each is separate. Ledger reconciliation added at landing -- the lane's 60/300 (local, `failures`) and my 27/38 (pod, `failure_heads`) are different sources, both reproduced; my spec should have named the ledger and field.** |"
190,docs/evidence/tracking/g190_determinism_cause_2026-09-03.md,0,1,"| G190 | wnba | **`cudnn.benchmark=False` ALONE makes the detector bit-exact.** Four conditions x 3 fresh pod processes on frame 474 of the 1080p wnba_01: route default (`benchmark=True`) gave 3 DISTINCT tensors (max coord delta 0.75 px, max conf delta 0.00146); tuner-off gave 1; tuner-off+seeded was BYTE-IDENTICAL to tuner-off, so seeds add nothing; FP32 was stable but produced DIFFERENT values. | `g190_determinism_cause_2026-09-03.md`, `g190_determinism_cause_records.json` | **ACCEPT. Verified in master: test 2 passed; all 12 runs recomputed by independent canonical-JSON hashing rather than the lane's own hash, and every condition reproduces. Makes the human-gated proposal a ONE-LINE change. Does NOT establish whole-route determinism -- this is the detector in isolation on one frame; the stateful tracker is unmeasured.** |"
192,docs/evidence/tracking/g192_score_existing_homography_2026-09-03.md,0,1,NOT FOUND
193,docs/evidence/tracking/g193_route_determinism_with_tuner_off_2026-09-03.md,0,2,"| G193 | wnba | LANDED ae9ecf7f0 (see status cell) -- allocated 2026-09-03. Does `cudnn.benchmark=False` make the WHOLE ROUTE deterministic, or does the stateful tracker still vary? G190 settled the detector; the tracker is unmeasured. 3 runs tuner-ON as control vs 3 tuner-OFF. Highest-value open row: it decides whether quality measurement is unblocked. | pending | DONE -- LANDED ae9ecf7f0 (ACCEPT, negative): tuner-off is NOT sufficient for the route; `g193_route_determinism_with_tuner_off_2026-09-03.md`. This allocation row is SUPERSEDED by the G193 result row below; status corrected 2026-09-07 (G301). |"
194,docs/evidence/tracking/g194_which_M1_2026-09-03.md,6,7,"| G194 | wnba | LANDED 1537a23d2 (see status cell) -- allocated 2026-09-03. Which branch actually supplies the M1 the pipeline projects with? `court_detector.py:206` falls back to `Rectify1.npy` on failure, and `unified_pipeline.py:885-887` says that matrix is calibrated for the Short4Mosaicing panorama and that a per-video broadcast frame ""would break M1"". Given G192b's 17/17 solver failures, basketball may be projecting through a matrix the code itself documents as invalid for this footage. | pending | DONE -- LANDED 1537a23d2 (ACCEPT): basketball projects every clip through a DEGENERATE static matrix; `g194_which_M1_2026-09-03.md`. This allocation row is SUPERSEDED by the G194 result row below; status corrected 2026-09-07 (G301). |"
195,docs/evidence/tracking/g195_cv2_rng_route_determinism_2026-09-03.md,0,4,"| G195 | wnba | LANDED 141bd294f (see status cell) -- allocated 2026-09-03. Is the residual route variance OpenCV's global RNG? Enumerated over the WHOLE route: numpy (`default_rng(0)`) and sklearn (`random_state=0`) are already SEEDED; **six sites are not, and all share cv2's single global RNG** -- `color_reid.py:78` `cv2.kmeans(KMEANS_PP_CENTERS)` plus `cv2.findHomography(..., cv2.RANSAC)` at `rectify_court.py:56,90`, `video_handler.py:145`, `unified_pipeline.py:1228,1299`. RANSAC decides the HOMOGRAPHY, so a different consensus set moves every projected coordinate -- consistent with the out-of-frame survivors seen in G189 and G193. | pending | DONE -- LANDED 141bd294f: `g195_cv2_rng_route_determinism_2026-09-03.md` is on disk and the ledger carries the G195 row. No separate result row exists in this register; status corrected 2026-09-07 (G301) by transcription from the landing commit and memo, NOT re-verified. |"
198,docs/evidence/tracking/g198_prefetch_frame_misalignment_2026-09-03.md,0,3,## G198-G299 reconciliation register (added 2026-09-07 by G301)
199,docs/evidence/tracking/g199_attempted_frame_count_source_2026-09-03.md,0,2,"| G199 | all | fix(tracking): source direct attempted frame counts | `g199_attempted_frame_count_source_2026-09-03.md` | LANDED da879299a -- g199_attempted_frame_count_source_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
200,docs/evidence/tracking/g200_pod_concurrency_headroom_2026-09-03.md,0,2,"| G200 | wnba | measure: record G200 pod concurrency headroom | `g200_pod_concurrency_headroom_2026-09-03.md` | LANDED 175cb6d8e -- g200_pod_concurrency_headroom_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
203,docs/evidence/tracking/g203_decode_determinism_bisect_2026-09-03.md,0,3,"| G203 | wnba | evidence: measure G203 decode determinism | `g203_decode_determinism_bisect_2026-09-03.md` | LANDED b04c8fd81 -- g203_decode_determinism_bisect_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
204,docs/evidence/tracking/g204_evaluated_denominator_direct_path_2026-09-03.md,0,2,"| G204 | all | fix(tracking): derive direct evaluated denominator | `g204_evaluated_denominator_direct_path_2026-09-03.md` | LANDED ade10f426 -- g204_evaluated_denominator_direct_path_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
206,docs/evidence/tracking/g206_route_emits_evaluated_count_2026-09-03.md,0,2,"| G206 | all | Add route evaluated-frame sidecar | `g206_route_emits_evaluated_count_2026-09-03.md` | LANDED 922c05f0f -- g206_route_emits_evaluated_count_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
207,docs/evidence/tracking/g207_pod_ledger_rescore_census_2026-09-03.md,0,2,"| G207 | all | evidence: rescore G207 pod tracking census | `g207_pod_ledger_rescore_census_2026-09-03.md` | LANDED e9c576003 -- g207_pod_ledger_rescore_census_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
208,docs/evidence/tracking/g208_zero_shot_corner_probe_learned_2026-09-03.md,0,1,"| G208 | ncaa_basketball / wnba | measure G208 learned zero-shot corner probe | `g208_zero_shot_corner_probe_learned_2026-09-03.md` | LANDED 6e8db0b5c -- g208_zero_shot_corner_probe_learned_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
211,docs/evidence/tracking/g211_per_frame_cost_attribution_2026-09-03.md,2,3,"| G211 | wnba | evidence: record G211b collector retry | `g211_per_frame_cost_attribution_2026-09-03.md` | LANDED 8f47aa2ec -- g211_per_frame_cost_attribution_2026-09-03.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
214,docs/evidence/tracking/g214_learned_corner_probe_pod_2026-09-03.md,0,1,"| G217 | ncaa_basketball / wnba | Local reproduction separates G210b's 0/17 label-free branch from its 1/17 detected-line oracle at 28.841315992648475 px median maximum corner error. The oracle-selected detected groups miss their intended labelled paint lines by median 10.2347919059155 px across all 68 role-frame selections. Replacing only those detected geometries with exact label-derived paint lines while retaining the same solver, court model, projection, scorer, labels, 12 px threshold, and exhaustive 17-frame construct yields 17/17 and 0.0 px median maximum error. This refutes G214's claim that detection quality cannot lift the result much because four-point homographies are inherently too difficult at 12 px; current detector-line geometry is the live lever, while automatic calibration remains unproven because the control uses labels. | g217_oracle_error_decomposition_2026-09-04.md; g217_oracle_error_decomposition_artifact/ | ACCEPT (attribution; no production change). |"
219,docs/evidence/tracking/g219_tennis_failure_head_diagnosis_2026-09-04.md,0,5,"| G219 | tennis | docs: record G219 tennis failure diagnosis | `g219_tennis_failure_head_diagnosis_2026-09-04.md` | LANDED 380516750 -- g219_tennis_failure_head_diagnosis_2026-09-04.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
222,docs/evidence/tracking/g222_direct_to_seed_propagation_2026-09-04.md,1,3,"| G241 | wnba | The required G233d 1,200-frame control exactly reproduced every G222 direct record, but 808 of 1,201 detector/projection records changed and all-frame box/inside totals changed from 11,236/9,720 to 11,242/9,723. G241 stopped before extension, so it does not name a propagation horizon or failure cause. | `g241_seed_horizon_to_failure_2026-09-04.md`; `g241_seed_horizon_to_failure_artifact/control_g233d_1200/` | NOT VALIDATED - control mismatch requires STOP before any extended measurement. |"
223,docs/evidence/tracking/g223_line_error_structure_2026-09-04.md,0,11,"| G223 | ncaa_basketball / wnba | Measure G223 selected line error structure | `g223_line_error_structure_2026-09-04.md` | LANDED ea947df91 -- g223_line_error_structure_2026-09-04.md. Reconciled 2026-09-07 (G301): status TRANSCRIBED from the landing commit and the memo on disk, NOT re-verified here. |"
