frame_key,source_path,frame_index,section_id,game_id,source_sha256,tick_rank
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:2677,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,2677,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,6
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:3059,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,3059,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,7
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:3442,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,3442,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,8
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:3824,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,3824,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,9
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:4207,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,4207,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,10
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:4589,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,4589,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,11
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:4972,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,4972,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,12
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:5354,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,5354,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,13
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:5737,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,5737,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,14
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:6119,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,6119,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,15
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:6502,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,6502,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,16
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:6884,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,6884,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,17
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:7267,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,7267,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,18
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:7649,/workspace/data/footage_corpus/basketball__fiba-fyp4VsE-8Fc_s90.mp4,7649,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb,19
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:185,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,185,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:371,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,371,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,1
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:557,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,557,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,2
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:742,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,742,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,3
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:928,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,928,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,4
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1114,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,1114,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,5
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1299,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,1299,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,6
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1485,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,1485,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,7
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1671,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,1671,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,8
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1856,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,1856,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,9
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2042,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,2042,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,10
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2228,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,2228,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,11
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2413,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,2413,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,12
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2599,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,2599,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,13
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2785,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,2785,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,14
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2970,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,2970,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,15
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3156,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,3156,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,16
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3342,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,3342,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,17
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3527,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,3527,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,18
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3713,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s6365.mp4,3713,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572,19
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:192,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,192,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:385,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,385,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,1
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:578,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,578,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,2
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:771,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,771,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,3
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:964,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,964,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,4
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1157,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,1157,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,5
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1350,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,1350,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,6
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1542,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,1542,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,7
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1735,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,1735,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,8
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1928,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,1928,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,9
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2121,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,2121,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,10
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2314,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,2314,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,11
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2507,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,2507,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,12
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2700,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,2700,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,13
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2892,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,2892,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,14
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3085,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,3085,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,15
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3278,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,3278,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,16
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3471,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,3471,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,17
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3664,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,3664,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,18
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3857,/workspace/data/footage_corpus/basketball__fiba-tZeqmc_-_sA_s90.mp4,3857,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50,19
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:188,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,188,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,0
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:377,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,377,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,1
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:565,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,565,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,2
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:754,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,754,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,3
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:942,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,942,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,4
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1131,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,1131,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,5
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1320,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,1320,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,6
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1508,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,1508,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,7
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1697,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,1697,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,8
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1885,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,1885,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,9
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2074,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,2074,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,10
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2262,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,2262,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,11
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2451,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,2451,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,12
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2640,/workspace/data/footage_corpus/nba__RIrGQJ_jsGQ_s6690.mp4,2640,nba__RIrGQJ_jsGQ_s6690,nba__RIrGQJ_jsGQ,0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46,13
