frame_key,section_id,game_id,reference_label,reference_source,is_negative,presence_prediction,selection_status,validation_status,raw_state,cascade_accepted
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:1680,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:186,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:1867,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:2053,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:2240,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,ABSTAIN,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:2427,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:2614,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:2800,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:2987,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:3174,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:3360,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:3547,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:373,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:3734,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:560,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:746,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:933,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:1114,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:1485,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:1857,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:2228,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:2600,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:2971,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:3343,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:371,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:3714,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:4086,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:4457,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:4829,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,ABSTAIN,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:5200,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:5572,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:5943,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:6315,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:6686,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:7058,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:742,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
a5019e21d6010231863eff9208f4277c0baeacb22e930c7601d5e548c149e0cc:nba__KO5gQVMZlrw_s90:7429,nba__KO5gQVMZlrw_s90,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:1125,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:1313,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:1500,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:1688,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:187,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:1876,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:2063,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:2251,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:2439,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:2626,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:2814,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CROWD_GRAPHICS,adjudicated,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:3001,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:3189,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:3377,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CROWD_GRAPHICS,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:3564,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:375,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:3752,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:562,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:750,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aa03a46fdbabdd1d1b765e313564e40cb73f982d83d782b5b209f400a87ed343:nba__7DT_8xZwDRU_s5645:938,nba__7DT_8xZwDRU_s5645,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,ABSTAIN,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1135,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1514,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1892,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2271,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2649,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3028,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3406,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,CLOSEUP,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:378,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3785,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4163,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4542,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4920,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5299,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5677,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6056,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6434,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6813,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:7191,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:757,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:7570,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:1129,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:1505,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:1882,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:2258,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:2635,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:3011,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:3388,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:376,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:3764,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:4141,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:4517,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:4894,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:5270,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:5647,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:6023,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:6400,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:6776,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:7153,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:752,nba__KO5gQVMZlrw_s15855,nba__KO5gQVMZlrw,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
